"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"1","🚗 VEHICLE OFFER UPDATE

Your vehicle request has a review step ready. Open the page to continue with the available options.","","","🚗 REVIEW OFFER","https://fincgriffin.com/fincg-us-car-en-mct-001/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"2","🚘 AUTO REQUEST STATUS

A status check is available for your auto profile. Review the details before moving forward.","","","🚘 CHECK STATUS","https://fincgriffin.com/fincg-us-car-en-mct-002/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"3","📋 CAR OPTIONS READY

Your vehicle options are ready to compare. Open the update and confirm the next step.","","","📋 SEE OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-003/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"4","✅ AUTO REVIEW READY

Your vehicle profile has a fresh option review. See the details before continuing.","","","✅ VIEW OFFER","https://fincgriffin.com/fincg-us-car-en-mct-004/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"5","🔎 CONFIRMATION STEP

Your profile review is ready for confirmation. Open the vehicle update to see the result.","","","🔎 OPEN REVIEW","https://fincgriffin.com/fincg-us-car-en-mct-005/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"6","✅ PROFILE REVIEW UPDATE

Your auto options page is ready for a quick check. Continue from the review screen.","","","✅ SEE UPDATE","https://fincgriffin.com/fincg-us-car-en-mct-006/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"7","🔔 DETAILS READY

Your auto request moved to the next review point. Open the status page for details.","","","🔔 CONFIRM DETAILS","https://fincgriffin.com/fincg-us-car-en-mct-007/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"8","✅ VEHICLE SELECTION STEP

The vehicle request status changed to a review step. Open the page to verify it.","","","✅ CONTINUE REVIEW","https://fincgriffin.com/fincg-us-car-en-mct-008/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"9","🚗 AUTO PROFILE UPDATE

The vehicle option summary is ready. Confirm the information on the review page.","","","🚗 SEE RESULT","https://fincgriffin.com/fincg-us-car-en-mct-009/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"10","🚘 STATUS READY

Your vehicle match has an available result. Open the update to review the details.","","","🚘 OPEN STATUS","https://fincgriffin.com/fincg-us-car-en-mct-010/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"11","📋 PROFILE MATCH READY

The request review page is ready. Continue there to confirm your auto information.","","","📋 SEE AUTO OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-011/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","📄 DETAILS READY

Your auto request moved to the next review point. Open the status page for details.","","","📄 CONFIRM DETAILS","https://fincgriffin.com/fincg-us-car-en-mct-012/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","📄 STATUS READY

Your vehicle match has an available result. Open the update to review the details.","","","📄 OPEN STATUS","https://fincgriffin.com/fincg-us-car-en-mct-013/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","📌 DETAILS AVAILABLE

The auto recommendation page has a confirmation step. Review it to proceed.","","","📌 CONFIRM REVIEW","https://fincgriffin.com/fincg-us-car-en-mct-014/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📋 VEHICLE OFFER UPDATE

Your vehicle request has a review step ready. Open the page to continue with the available options.","","","📋 REVIEW OFFER","https://fincgriffin.com/fincg-us-car-en-mct-015/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","📄 PROFILE REVIEW UPDATE

Your auto options page is ready for a quick check. Continue from the review screen.","","","📄 SEE UPDATE","https://fincgriffin.com/fincg-us-car-en-mct-016/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","📌 CONFIRMATION STEP

Your profile review is ready for confirmation. Open the vehicle update to see the result.","","","📌 OPEN REVIEW","https://fincgriffin.com/fincg-us-car-en-mct-017/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","📌 REVIEW CONTINUATION

The vehicle selection review is ready. Open the page and confirm the next action.","","","📌 OPEN OFFER","https://fincgriffin.com/fincg-us-car-en-mct-018/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","📋 AUTO RESULT NOTICE

Your auto profile review has another step open. Check the update to continue.","","","📋 CHECK OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-019/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","✅ REVIEW CONTINUATION

The vehicle selection review is ready. Open the page and confirm the next action.","","","✅ OPEN OFFER","https://fincgriffin.com/fincg-us-car-en-mct-020/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","🔎 CAR OPTIONS READY

Your vehicle options are ready to compare. Open the update and confirm the next step.","","","🔎 SEE OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-021/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","🔎 REVIEW AVAILABLE

The auto recommendation flow has new details available. Check the page to continue.","","","🔎 CONTINUE","https://fincgriffin.com/fincg-us-car-en-mct-022/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","🔔 DETAILS AVAILABLE

The auto recommendation page has a confirmation step. Review it to proceed.","","","🔔 CONFIRM REVIEW","https://fincgriffin.com/fincg-us-car-en-mct-023/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","🔔 STATUS CONFIRMATION

A new auto detail screen is available. Review the information and keep going.","","","🔔 VIEW RESULT","https://fincgriffin.com/fincg-us-car-en-mct-001/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","🚗 VEHICLE CHECK OPEN

An auto status update is waiting. Open the page and check the available path.","","","🚗 CHECK MATCH","https://fincgriffin.com/fincg-us-car-en-mct-002/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","🚘 OPTION CHECK READY

A vehicle review result is available. Open the update and see the next instruction.","","","🚘 OPEN DETAILS","https://fincgriffin.com/fincg-us-car-en-mct-003/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","🚘 VEHICLE MATCH UPDATE

A vehicle selection step is available now. Review the page and continue from there.","","","🚘 VIEW DETAILS","https://fincgriffin.com/fincg-us-car-en-mct-004/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","✅ AUTO REQUEST STATUS

Your profile has vehicle options available to review. Open the update and check the next step.","","","✅ CHECK STATUS","https://fincgriffin.com/fincg-us-car-en-mct-005/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","✅ VEHICLE OFFER UPDATE

An auto offer status check is ready for review. Confirm the details on the next page.","","","✅ REVIEW OFFER","https://fincgriffin.com/fincg-us-car-en-mct-006/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","📄 CAR OPTIONS READY

The car offer flow has a result ready. Review the details before continuing.","","","📄 SEE OPTIONS","https://fincgriffin.com/fincg-us-car-en-mct-007/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
