index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1PrczR9mWsuMGJtx5_e8S1Kb-6Y--qqOf,1_154 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1ObNKj3_SeuKz2tcXaeX--3fcN8tUdyqe,CAR_BR_BR_VID_SEM_ENTRADA_NV_077.mp4,b2297ed98ee249c638862eb5188e3176aae951d9607e3a780943cdd25871284d,97b5fbef9716004e9f3555de75543f432f1e4839c4591a5d757f403c87cc11f0,c1989b0900f6f2d39771b1c787afa6b2,6993113,True,True,True,NO_PERSON,NV,SEM_ENTRADA,077,"CARRO NOVO; R$ 299,00 NA PARCELA; SEM ENTRADA",dhash64:dc064fafbe988b8b/4a0fd671cf0e3cc8/a10c5c3b762c2c89,https://drive.google.com/file/d/1ObNKj3_SeuKz2tcXaeX--3fcN8tUdyqe/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1h3-6NvvDt3FXVwLkV6_cJGqm9LJYE_4a,2_170 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1XovTjsDr67VaQWlolmJ7L1aanEqYycUk,CAR_BR_BR_VID_SCORE_BAIXO_NV_001.mp4,b954c67e8042e897c639f5d6311bb1502b4961c877c6d343959dfa6b89994676,206a187deca09c09e3e8a772a74f37f8d54906634db36ced4e046532d4b1a87f,02a44b8cc68c086d04d6f03a87b43245,8782649,True,True,True,NO_PERSON,NV,SCORE_BAIXO,001,APROVA DE NEGATIVADO; PARCELAS DE R$ 299,dhash64:338bf4d19a5c7080/dcca6adc1e2d8434/241e98f033ccf8f1,https://drive.google.com/file/d/1XovTjsDr67VaQWlolmJ7L1aanEqYycUk/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1P9L7TiWDYpJ1KZpk10bOUgV9cpi_yd2Y,3_156 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1sedeyXVrd3EGWt5y1jO_U9ZPK0bQXxLY,CAR_BR_BR_VID_SCORE_BAIXO_PV_028.mp4,a16ec72bbe5d3d5cc8deeba16c04c501231f0646c8b69696cd216d3591e38f0a,9e079b93af9cd36a0264ad24c5e62978d66e7dd5a5db5c079b5de1a81e724526,258664ca7373ed963d623984e41f3693,7196830,True,True,True,PERSON,PV,SCORE_BAIXO,028,APROVADO MESMO NEGATIVADO; SEM ENTRADA; 120 DIAS; 1ª PARCELA R$ 299/MÊS,dhash64:128e92323b1a3870/69f963b111868d2f/809092323f9c8e18,https://drive.google.com/file/d/1sedeyXVrd3EGWt5y1jO_U9ZPK0bQXxLY/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1XBEIGBSTnXtMmm2a9rVcwIRo1yaTxdNL,4_165 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1UT6BtVi6qfIr0vn0edTGN92SqHzTZ6ey,CAR_BR_BR_VID_SEM_ENTRADA_PV_061.mp4,1365c65b3e06817f7a7ec02a00bfca4a030ed545997a08ff01d7d68a8504bb93,05c6a1b62aa88a930d68d72a24efa919b8899845b35059dcd1244f0ae07a6161,d6f25b29572ff42bb9e372e2d8f141e8,7613234,True,True,True,PERSON,PV,SEM_ENTRADA,061,CARRO ELÉTRICO; SEM ENTRADA; R$ 349/MÊS,dhash64:f9e3614c6e28fc5a/94acb83363438df7/bb82db5848ccc9f1,https://drive.google.com/file/d/1UT6BtVi6qfIr0vn0edTGN92SqHzTZ6ey/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1AC7RMlm-BLgIaIXDCWSGR9PP8WHpHSoj,5_166 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1GDqOUKDSNJU1NH2MQMJUwrHFE7g_ZW1o,CAR_BR_BR_VID_SEM_ENTRADA_PV_062.mp4,80dd08ddf80c7cc8e75f334ef9fe2e5973367caacfed6e453f0bf26afe244e00,9fe23a64a7460ae7b4b82da3572a1026d05126bf20b2a76d39baf17e68d538a0,6134614c7c3ce40f074303ea00bab735,7341723,True,True,True,PERSON,PV,SEM_ENTRADA,062,CARRO ELÉTRICO; R$ 349/MÊS; SEM ENTRADA,dhash64:5051838f6c214ed0/ce7359d8918c7289/2a54e66666676730,https://drive.google.com/file/d/1GDqOUKDSNJU1NH2MQMJUwrHFE7g_ZW1o/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1rIf08SA4IzndmVaYyIzdcqMGtgbv7WZl,6_167 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1qAH4e1lL_wI4zcL5cxsTDM82hZFEnl-l,CAR_BR_BR_VID_SEM_ENTRADA_NV_078.mp4,5487b2caddb4f31ff7ad47bc5119a707cbfb4718f2b18df73d04b524634a1eae,3721216f54fb732d87fab224ac5c1a2140f2f87b9bc97e4636a607f47080a5ff,16581d1e12828be7a9b5342c93a0edef,7710473,True,True,True,NO_PERSON,NV,SEM_ENTRADA,078,R$ 349/MÊS; SEM ENTRADA; ECONOMIA,dhash64:476409f11f1d63e0/230e61ecec7fc79e/6466862441233e3c,https://drive.google.com/file/d/1qAH4e1lL_wI4zcL5cxsTDM82hZFEnl-l/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1Qc3jdrqfJOpzsGsYG8YNaJWlZ4ekIltu,7_158 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1EMg0oudqO8OISOuGxuoPMBFlEnfpCdWj,CAR_BR_BR_VID_SCORE_BAIXO_PV_029.mp4,8fc9ea4afc08fa64b74fe99001c31cf43a818177b7979d96d5047a82853e66c1,2bce87b4e000dc11c420843df56e17d9ed3965d3a44fc2749b415b2581af9831,4ca86c9159b3c30e048ed366db02affd,7242290,True,True,True,PERSON,PV,SCORE_BAIXO,029,APROVADO MESMO NEGATIVADO; R$ 299/MÊS,dhash64:0179b0a6278f8dc8/f6fc6b9895878e0f/90b1b036538e130f,https://drive.google.com/file/d/1EMg0oudqO8OISOuGxuoPMBFlEnfpCdWj/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1KavPc0y4oMYsgFtseUnA9rF2KpTlyLhd,8_152 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1FAPzdr7Zb9KZ04iZy-NTDgMslEnU3V9D,CAR_BR_BR_VID_SEM_ENTRADA_NV_079.mp4,87f109d441c19573636f135271058a9f681702c95c277cdda5a911ea2d5796a0,6186236ad3bc040567a46e740b99c771c3bf7466f13ca8b46daadbbdc7818b9a,8fb6e80451c0b35219f782c034e8c06e,6887425,True,True,True,NO_PERSON,NV,SEM_ENTRADA,079,"CARRO NOVO; R$ 299,00 NA PARCELA; SEM ENTRADA",dhash64:dc0e60736fec8803/326fbbf0220f7f00/cf979d7af66c68c0,https://drive.google.com/file/d/1FAPzdr7Zb9KZ04iZy-NTDgMslEnU3V9D/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1A0rxmvjorvtvKZYptBJGWPDvgJgo8sPl,9_159 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1DwocXsLma4nt3D57SYo8JMDWNFZdWf2X,CAR_BR_BR_VID_SCORE_BAIXO_PV_030.mp4,5797d457c65003702f2d131c351742ba75da4c61c9e49eb635415381b75bd345,6ee623cd35eadd920d2439c7db275ff8658b8d45812e8844369e2a85fb2fbfe8,ab404eb2ef4d0442f94e613d70d92008,6514857,True,True,True,PERSON,PV,SCORE_BAIXO,030,APROVADO MESMO NEGATIVADO; R$ 299/MÊS,dhash64:8fdf1313858f94f0/000f450f1f3b31e1/1f3fb3d3858f0ef4,https://drive.google.com/file/d/1DwocXsLma4nt3D57SYo8JMDWNFZdWf2X/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1pCQcQI9LjRX9hBWZGNefa-DVfkM9C_eH,10_153 BR_CAR__BR_24-08 - IA - Story (BRASIL)) .mp4,1slkRHFl8cMFG2uD0L_ZmQhKY2RI__v02,CAR_BR_BR_VID_SEM_ENTRADA_NV_080.mp4,eebc9a02f3bbc2635f77973351d6d09dc0ff9331e8ce0a6a1f91d478784d01af,c64fc4f90734f0bd1556b37d2fefadf17cfede8517c8727c5d6440424714f5f8,ece55fa7cd441be13075482149e29f0e,8784594,True,True,True,NO_PERSON,NV,SEM_ENTRADA,080,"CARRO NOVO; R$ 299,00 NA PARCELA; SEM ENTRADA",dhash64:e18d2d0ebc830c10/5d070da103ce1ce0/8c061e39128ecc32,https://drive.google.com/file/d/1slkRHFl8cMFG2uD0L_ZmQhKY2RI__v02/view?usp=drivesdk
