index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1BxcgqJVA3JoF2_gAFOwaS47cP2dLCWIw,1_139 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1UxYqVbRiRn9VGq4mzFOG5iE4pTXpkFH7,CAR_BR_BR_VID_SEM_ENTRADA_NV_065.mp4,4e13b937d1f0ff0bbad080101aade263b8982133aa895dc4c9993fdd9ca8ba20,8827815baada31b66c32c02c3799a1d7cb0292a2d10586605f90f05606b3e96d,3115665c71f131a214fd445141c9cd31,7727802,True,True,True,NO_PERSON,NV,SEM_ENTRADA,065,349/MÊS; SEM ENTRADA,dhash64:01000829ce9de0c0/0c46ea8a91f1312f/043929989b386000,https://drive.google.com/file/d/1UxYqVbRiRn9VGq4mzFOG5iE4pTXpkFH7/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1lG1WYzzBfaOBeFd17sUt9CehrFcClQ9D,2_149 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1QAA6ZNSGtn7tBi6TB5Wyd6ufciDTGqWR,CAR_BR_BR_VID_SCORE_BAIXO_PV_024.mp4,a3db691f7bad14cbfe646460f3d7180bdef1c3ca7b523978efe8983e7f483efc,09626b96fbf904d9402d90a199e58c571f7e5137b2bbc2dd14dcda926e206639,17756b43cd4ea86e3393d7f24997981a,7060817,True,True,True,PERSON,PV,SCORE_BAIXO,024,APROVADO MESMO NEGATIVADO; SEM ENTRADA,dhash64:03878424230484c0/dfdb5b4103078d75/717163333382828a,https://drive.google.com/file/d/1QAA6ZNSGtn7tBi6TB5Wyd6ufciDTGqWR/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1roG84hKPimpXn83ga966v2I6xnxrqwJ5,3_137 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,18dA_Q7sgzjabTsw3fHWjKMjFjVWAkvIT,CAR_BR_BR_VID_SEM_ENTRADA_NV_066.mp4,2a4ed9490d57d4e396eff1159ecdb48477a8e5fea6fb757416ebb9bab7313fe7,aa21cd4c2d77183dc3d5993d6019e9b9197e6d50ee29f7f9f046a303e2bb95aa,2f4002b5175c7b168fafd405a804c431,8133507,True,True,True,NO_PERSON,NV,SEM_ENTRADA,066,349/MÊS; SEM ENTRADA,dhash64:6ffc18f1d4cdc2d0/08e04fcf610ffe50/837b23fc989cc0e1,https://drive.google.com/file/d/18dA_Q7sgzjabTsw3fHWjKMjFjVWAkvIT/view?usp=drivesdk
4,01_READY,UNIQUE_READY,122R1iRbDYQdXA6pBeAJiixl8sFEO6U3D,4_138 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1Nx8-I8QEqReIOexpNzElKurLdiGQLzX8,CAR_BR_BR_VID_SEM_ENTRADA_NV_067.mp4,eab9a65e5cc371f48e466f2e231d49f9e2a68319426afd1a3098275e8b6347be,a57054351ac683128346e9886429916ef7ebb51d16e4a1d695e518e36b6385f9,af262917502e296972ed4636f9676519,6954149,True,True,True,NO_PERSON,NV,SEM_ENTRADA,067,349/MÊS; SEM ENTRADA,dhash64:83a5e9e074430993/c37b67acd2e21c61/e1d86123b7aec614,https://drive.google.com/file/d/1Nx8-I8QEqReIOexpNzElKurLdiGQLzX8/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1an5Lk0-YZYirA9jfZ1uPfN-InNtpwXei,5_135 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1CIvj4n8OjregncapYOFzQSYp4ZAwmF1I,CAR_BR_BR_VID_SEM_ENTRADA_NV_068.mp4,c695dbc48b9f79616cb572f385f8097a1e8f4ffb2e0c49db254e6c5d50dd782c,90353ddc9f20d472310268c3a63a9cb3034d7f2108a40e29a75a9478f2920d75,1f4ff44d9d42c7c19fe7de1e27f0dc59,8013432,True,True,True,NO_PERSON,NV,SEM_ENTRADA,068,349/MÊS; SEM ENTRADA,dhash64:f3fdce3b1fde6cf1/3c18342743474e3e/20133207716c7c98,https://drive.google.com/file/d/1CIvj4n8OjregncapYOFzQSYp4ZAwmF1I/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1GKwFkH3N3bhRjzQycSZ53OXP995yC59S,6_133 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1ssY1yCn6nGgnHfDJTWUbTlVUvo5v6Kml,CAR_BR_BR_VID_SEM_ENTRADA_NV_069.mp4,c57a3dd962f5354d3c8e8818e17e5cb8444b83df299dab1bc47d8a035751fad8,41e462b035998071819b71e7ec9bd9c539e28854a219765ddd8525c7aa231793,39f68f040026f8dee889b34c356df200,5977509,True,True,True,NO_PERSON,NV,SEM_ENTRADA,069,349/MÊS; SEM ENTRADA,dhash64:448ddf3b2c96b3b9/fc7c4929394d40ec/40cca9fd668f8527,https://drive.google.com/file/d/1ssY1yCn6nGgnHfDJTWUbTlVUvo5v6Kml/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1TBaBF87wtOR2jLXy6FqtkMja7y2T_azU,7_144 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1Oyu_PZhDuzSzR6-qMsmFSdoF8RKAw1EI,CAR_BR_BR_VID_SEM_ENTRADA_NV_070.mp4,1706b3b7dcc6e11430b91381191df5eace14c704656872c1e5197a0e1aa8554e,51ceeb2fd3d945565b772355fcafbd11e290e36ff26aa7e40db6aea90c3ebe73,f5abe99c280be9814dff28f82601c62f,9394268,True,True,True,NO_PERSON,NV,SEM_ENTRADA,070,"CARRO NOVO; R$ 299,00 NA PARCELA; SEM ENTRADA",dhash64:a2028f28c9008080/390f3be9cd1f3edf/6c2e9eec0c28c880,https://drive.google.com/file/d/1Oyu_PZhDuzSzR6-qMsmFSdoF8RKAw1EI/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1l1mFVX0jmvMiEL14x3EI3E36tD47ob7n,8_141 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1NxOxHTolyhNcbUQKCqDtkRQADao-RAFC,CAR_BR_BR_VID_SEM_ENTRADA_PV_058.mp4,53b31f5f1e7e49526778b4a6733835df53762f0293933e62026e45a5bcfed79e,e7ba2756aa3000177e62e0d3147898064134ecb99546bfd6c6f08a2fa367b5b9,18cf2aad1215a743eac3c7ed15681284,4889543,True,True,True,PERSON,PV,SEM_ENTRADA,058,349/MÊS; SEM ENTRADA,dhash64:4941c86c8181f2a4/ceb293b58dcbeb36/fac6da93b70f3e0e,https://drive.google.com/file/d/1NxOxHTolyhNcbUQKCqDtkRQADao-RAFC/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1rHOHuZL1JJy30zRdJDcUkW5rpu_SEcJr,9_150 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1W1i-QptWpL2QzLApvtl8DaDaiRemF87Z,CAR_BR_BR_VID_SCORE_BAIXO_PV_025.mp4,cd3d9f1bfbee6dbb6b4c1bbc97b32ced0fb887b7412d9f12554cfb2790f67018,88b62ac473f5e4b4e9bbdca10b0b367b6aeea264e163488e4a87b255e38bc383,f33470c590c3eb988d67e0140e6d8ba6,6705532,True,True,True,PERSON,PV,SCORE_BAIXO,025,APROVADO MESMO NEGATIVADO; SEM ENTRADA,dhash64:e0979a06375b0cc8/f3fff3691097971f/f83a303233968607,https://drive.google.com/file/d/1W1i-QptWpL2QzLApvtl8DaDaiRemF87Z/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1LhMuJjie1fVq1vPwKmpVcC9Ihf25jz3t,10_145 BR_CAR__BR_21-08 - IA - Story (BRASIL)) .mp4,1MnLjDojoqCtOKlMUk9SztIZBMpdmxu4N,CAR_BR_BR_VID_SEM_ENTRADA_NV_071.mp4,f4dab94f2101c16fee40cbb55555b7982d50b0d6d1262ee052c5442b24120bcf,0008b9a815f9e0516360ff3ab2a8359a89e9ae39aff619e48e3305c8e37a4cd2,75714e1f595b74b6eee8b58204a186fe,8737248,True,True,True,NO_PERSON,NV,SEM_ENTRADA,071,299/MÊS; SEM ENTRADA,dhash64:31031640c0411126/f07be53961f20000/a434fccc181080cc,https://drive.google.com/file/d/1MnLjDojoqCtOKlMUk9SztIZBMpdmxu4N/view?usp=drivesdk
