index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,product_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1944OY08IzR2xPpIoJK2I0-tmT9FyPeMm,1_186 US_SHEIN_EN_14-09 - CAIXA DE SOM (INGLES) .mp4,1mJQxfcQi_6VI3pTSCoDOs_S-lZK4GtT1,SHEIN_US_EN_VID_FREE_PORTABLE_SPEAKER_PV_001.mp4,5bd14194b265145ef37bfcd76c1c26e1c8b539da93b6a25ffaeef82ed2444847,6000e8aef999ab4cde51e6a367a37b2512ecaf13a15584540fe28f78ab787dbf,3ae8219d7e445f863e9afbe2677357e5,5074924,True,True,True,PORTABLE_SPEAKER,PERSON,PV,FREE_PORTABLE_SPEAKER,001,FREE PORTABLE SPEAKER,dhash64:8e0e0e110d634038/78692d0d96476eff/808007171373700f,https://drive.google.com/file/d/1mJQxfcQi_6VI3pTSCoDOs_S-lZK4GtT1/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1xlj7vGQot7ysw7_xNTTHAc6GrCNPjaoC,1_217 US_SHEIN_EN_14-09 - SELADORA  (INGLES) .mp4,1luSb3B3pXw4SZHwcpf0piroWkxVRa6DP,SHEIN_US_EN_VID_FREE_MINI_BAG_SEALER_PV_001.mp4,1015946af670e2605a8ef9ecba05cce57eeb8720068c06f410296edc04f33937,2b27a0edf5541c79fc275f767b1e8fe5df457da8c113380600732ce285db4ed2,47fcb50325944cfeba9013ab7e656b1c,12116910,True,True,True,MINI_BAG_SEALER,PERSON,PV,FREE_MINI_BAG_SEALER,001,FREE MINI BAG SEALER,dhash64:330a3233ce911307/a7a68acb49cc4cc8/3b0f8e1f0fcec3c3,https://drive.google.com/file/d/1luSb3B3pXw4SZHwcpf0piroWkxVRa6DP/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1M250KMzGamTiNNH2QkS5Ensrk5YgfUG-,2_188 US_SHEIN_EN_14-09 - CAIXA DE SOM (INGLES) .mp4,1O4elP4vzKsQs5mHQu0NpHXtP8PRlu0Ux,SHEIN_US_EN_VID_FREE_PORTABLE_SPEAKER_PV_002.mp4,b9315c33f9ba431876ccd506777126851f23bb9dd8b94a0c1e625877ce744f95,38b108f7263ba28f6bdecbf01b2af1166bf15eb92da376ccdab4a408ad8b5519,f210b9921c9ddf165c232e8e74e27f7f,5924294,True,True,True,PORTABLE_SPEAKER,PERSON,PV,FREE_PORTABLE_SPEAKER,002,FREE PORTABLE SPEAKER,dhash64:f0f0643332f3b606/62c40e33313db29f/309033737372633b,https://drive.google.com/file/d/1O4elP4vzKsQs5mHQu0NpHXtP8PRlu0Ux/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1XQQBuoD3J6kQt_LQnjfixxHpDmsenJ7_,2_208 US_SHEIN_EN_14-09 - MIX DE MAO (INGLES) .mp4,1vm2PBgz9-LhliB9ZzBs941LBo6P2ZEHb,SHEIN_US_EN_VID_FREE_HAND_BLENDER_PV_001.mp4,e9ad81b5896610c5f013292f86f40855ab14e76f8ebc0f09838680ea1cc42734,ac65ec2cdf30921f06b378f19b12f67edd036a4aa95d30596ac80c3a75932af4,63d5df3feb63c33fd91271f021570879,5055942,True,True,True,HAND_BLENDER,PERSON,PV,FREE_HAND_BLENDER,001,FREE HAND BLENDER,dhash64:df13157cb9cefcf9/8f97863863033378/1c1432fad6d3c3c0,https://drive.google.com/file/d/1vm2PBgz9-LhliB9ZzBs941LBo6P2ZEHb/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1yq4iqehTwIln0kl9erZnAonniJSXvGq3,3_200 US_SHEIN_EN_14-09 - ESPELHO COM LAD (INGLES) .mp4,1llr4awPJrtQ6nj0LmttalhqFMsOJYxns,SHEIN_US_EN_VID_FREE_PORTABLE_LED_MIRROR_PV_001.mp4,3e39b309e460055b907b6c7fce64d2e2c322cff29feb6679e544a80464d5b447,597d2827b6cb9b035f50740e5f1b17b103680dd536dbf65053d3de222282e1e0,a841802f39fe1821d6ade18ad1867c36,4592123,True,True,True,PORTABLE_LED_MIRROR,PERSON,PV,FREE_PORTABLE_LED_MIRROR,001,FREE PORTABLE LED MIRROR,dhash64:c5435353732b0ffe/0080c5c9b6b4d0bc/fa7a6b61736d2769,https://drive.google.com/file/d/1llr4awPJrtQ6nj0LmttalhqFMsOJYxns/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1WTOw5K7DvXYj4mvMSFUWnSUyY-BNLT1C,3_212 US_SHEIN_EN_14-09 - LASER  (INGLES) .mp4,1Qv4vIEct6aQUFvK1653BARhIB3piKLcY,SHEIN_US_EN_VID_FREE_LASER_DISTANCE_METER_PV_001.mp4,7399e51702ab19b2eff4f70131034c249f37ebffb2b64552c5241d917704265f,ccc12a616ad53d0b6e327e32f82d099d9e0302d4a1c4b73f3d4f2ab94682cb03,9dd42963b8b387f2b7b903ce4ee94073,3380347,True,True,True,LASER_DISTANCE_METER,PERSON,PV,FREE_LASER_DISTANCE_METER,001,FREE LASER DISTANCE METER,dhash64:1e3c3c380a7c6b23/cfcfebcacae9cccf/0f0f3feb0b33e217,https://drive.google.com/file/d/1Qv4vIEct6aQUFvK1653BARhIB3piKLcY/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1RUIcf7lSDMcus_q5xJsSG4WlFtPouhWx,4_202 US_SHEIN_EN_14-09 - MIX DE MAO  (INGLES) .mp4,1jK8SU2icdFj7Gk2uFrSW_Gu0CTk6jwwM,SHEIN_US_EN_VID_FREE_HAND_BLENDER_PV_002.mp4,f2b0770fdcddf302743924477916e4b59a36fb3884d4b86b2979235368b2a91c,43d0b3b3a497b2a5073459a6da9e81c13f5977dae5b00aaef405ce1715ffac48,2b9468042b86025c6dce1fba555d35a5,4422639,True,True,True,HAND_BLENDER,PERSON,PV,FREE_HAND_BLENDER,002,FREE HAND BLENDER,dhash64:199ddf77336478e2/2703c7171264d77c/3131d3d2b2a0d9c8,https://drive.google.com/file/d/1jK8SU2icdFj7Gk2uFrSW_Gu0CTk6jwwM/view?usp=drivesdk
8,01_READY,UNIQUE_READY,10_IvmVnlvkoZBlVZd-Nm9iE-5TZeFPrT,4_219 US_SHEIN_EN_14-09 - SELADORA  (INGLES) .mp4,1S7wELegx867IeUY5za0jqR0-C0BuwQGh,SHEIN_US_EN_VID_FREE_MINI_BAG_SEALER_PV_002.mp4,f3c478ed32128547892feecb61f22c14e826bc629f892cf9e48286f6b3c0936c,efa2710e32cff5ce12d9c58eeb0c73d3d36fe06979724a61d53f3ae02f38d677,85164ec4b7f55b61a60add37943f5ad4,12273741,True,True,True,MINI_BAG_SEALER,PERSON,PV,FREE_MINI_BAG_SEALER,002,FREE MINI BAG SEALER,dhash64:383838330b0fb63e/39df677ef81b073d/230f1c3cb386c640,https://drive.google.com/file/d/1S7wELegx867IeUY5za0jqR0-C0BuwQGh/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1zLPisZTa_fF0wpqSyiwyb7SzqMQU_HmZ,5_197 US_SHEIN_EN_14-09 - ESPELHO COM LAD  (INGLES) .mp4,1SVT0dIaGO3PSiz0bOyW7wPLWguc3rlic,SHEIN_US_EN_VID_FREE_PORTABLE_LED_MIRROR_PV_002.mp4,b6b340193e97bb7b2429fa850a76b6e2d9c62de062976be886596e093afe77ac,43377fecc45905d155c700ce0bbd190a40e2a3d90813e0759ab1c7f7011a706d,1f6c03ce8db1dd4a55dbf477fc0ffbde,4713984,True,True,True,PORTABLE_LED_MIRROR,PERSON,PV,FREE_PORTABLE_LED_MIRROR,002,FREE PORTABLE LED MIRROR,dhash64:03c9cd4d59782083/475b1989634fe7fc/130727d3cb090001,https://drive.google.com/file/d/1SVT0dIaGO3PSiz0bOyW7wPLWguc3rlic/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1uCaOB1ZzsMf0LgL0o1YotLpvJU_5lGlC,5_209 US_SHEIN_EN_14-09 - LASER  (INGLES) .mp4,1fAqqpyw6r1le95zuKqekVXmfjPikW6Ja,SHEIN_US_EN_VID_FREE_LASER_DISTANCE_METER_PV_002.mp4,1e3fd27af27aff6dfe5cd78763c3030411fd0dc00dec5f745e136a4d0a184038,a55a0901f2b0673ec35273db76269fd89baa9d6866cd1a16c0f3a945152afc88,fe93a1c65ca65e0a269b4575a2d4b9d2,4390256,True,True,True,LASER_DISTANCE_METER,PERSON,PV,FREE_LASER_DISTANCE_METER,002,FREE LASER DISTANCE METER,dhash64:02405c540cc2c1e0/06060618189cccdb/9b5be9480b6978bc,https://drive.google.com/file/d/1fAqqpyw6r1le95zuKqekVXmfjPikW6Ja/view?usp=drivesdk
