Data,Site,Vertical,Gestor,Conta_FB,Gasto,Receita
2026-07-08,creditoparaveiculo.com,br-car-br,g001-d,Creditoparaveiculo-BR-CAR-BR-07-G001,31.33,44.46589074646501
2026-07-08,creditoparaveiculo.com,br-car-br,g002-d,Creditoparaveiculo-BR-CAR-BR-02-G002,271.73,361.204003309933
2026-07-08,creditoparaveiculo.com,br-car-br,g003-d,Creditoparaveiculo-BR-CAR-BR-04-G003,53.43,53.598976195407005
2026-07-08,creditoparaveiculo.com,br-car-br,g004-d,Creditoparaveiculo-BR-CAR-BR-06-G004,118.34,168.794473776903
2026-07-08,creditoparaveiculo.com,br-car-br,g005-d,Creditoparaveiculo-BR-CAR-BR-03-G005,51.84,59.502803934678006
2026-07-08,creditoparaveiculo.com,br-car-br,g006-d,Creditoparaveiculo-BR-CAR-BR-05-G006,48.56,35.885850571435
2026-07-08,de.newsoun.com,de-cc-de,g005-d,,0.0,54.606441
2026-07-08,eggbev.com,br-car-br,g006-d,Eggbev-BR-CAR-BR-01,36.37,0.0
2026-07-08,eggbev.com,us-cc-en,g006-d,Eggbev-US-CC-EN-03 (FAX-US-02),158.61,285.3772460000001
2026-07-08,finance.ducapes.com,us-cc-en,g001-d,,0.0,0.298488
2026-07-08,finance.topfeed.fun,br-car-br,g004-d,Topfeed-BR-CAR-BR-01,20.91,0.0
2026-07-08,finance.topfeed.fun,gb-cc-en,g004-d,,0.0,11.905538
2026-07-08,finance.topfeed.fun,us-cc-en,g004-d,,0.0,40.560828
2026-07-08,finance.wantabrand.com,gb-cc-en,g001-d,,0.0,4.43
2026-07-08,financeadx.com,ca,g006-d,,0.0,15.12535575411447
2026-07-08,financeadx.com,mx,g006-d,,0.0,101.19036465737638
2026-07-08,financeadx.com,us,g006-d,,0.0,0.6239523433126084
2026-07-08,financeadx.com,za,g006-d,,0.0,19.509165448285536
2026-07-08,finanzas.eggbev.com,us-cc-es,g006-d,,0.0,2.640083
2026-07-08,finanzas.lyzmo.com,us-cc-es,g006-d,,0.0,2.3610819999999997
2026-07-08,finanzas.newsoun.com,us-cc-es,g005-d,,0.0,0.647869
2026-07-08,finanzas.openzed.com,es-cc-es,g003-d,OpenzedFinanzas-ES-CC-ES-03,212.2,283.69348299999996
2026-07-08,finanzas.openzed.com,us-cc-es,g003-d,,0.0,198.59132100000008
2026-07-08,finanzas.topfeed.fun,us-cc-es,g004-d,TopfeedFinanzas-US-CC-ES-01,104.17,204.55683500000004
2026-07-08,finanzas.zuout.com,us-cc-es,g002-d,,0.0,108.32008900000002
2026-07-08,finanzas.zytiva.com,us-cc-es,g003-d,,0.0,3.329433
2026-07-08,fincgriffin.com,us-car-en,g001-d,,0.0,6.425446495334001
2026-07-08,fincgriffin.com,us-car-en,g002-d,,0.0,6.581630281021001
2026-07-08,fincgriffin.com,us-car-en,g004-d,,0.0,3.3854366953399997
2026-07-08,fincgriffin.com,us-car-en,g005-d,Fincgriffin-US-CAR-EN-01 g005,124.4,27.771244941778008
2026-07-08,fincgriffin.com,us-car-en,g006-d,,0.0,9.455326657342
2026-07-08,gamezonead.com,br-game-br,g001-d,,0.0,9.867457002825002
2026-07-08,gamezonead.com,br-game-br,g002-d,Mattei 1 (Google Ads - BRL),1860.84,216.59109941357698
2026-07-08,gamingadx.com,us-game-en,g002-d,Gamingadx-US-01 (Google Ads - BRL),365.48,27.737485061410236
2026-07-08,helixenit.com,de,g005-d,,0.0,17.88606418090597
2026-07-08,helixenit.com,mx,g005-d,Helixenit-MX-CC-ES-01,103.69,220.6754538562007
2026-07-08,helixenit.com,us,g005-d,,0.0,4.791732601637306
2026-07-08,infinitynexx.com,mx,g004-d,Infinitynexx-MX-CC-ES-01,43.27,119.29619099116103
2026-07-08,infinitynexx.com,us,g004-d,,0.0,1.4856861474792482
2026-07-08,lyzmo.com,gb-cc-en,g006-d,,0.0,1.383533
2026-07-08,lyzmo.com,us-cc-en,g006-d,,0.0,51.404911999999996
2026-07-08,marevelx.com,de,g001-d,,0.0,41.1980103851936
2026-07-08,marevelx.com,us,g001-d,,0.0,0.5533284280275786
2026-07-08,newsoun.com,br-car-br,g005-d,Newsoun-BR-CAR-BR-01,27.5,0.0
2026-07-08,newsoun.com,gb-cc-en,g005-d,,0.0,43.183195000000005
2026-07-08,newsoun.com,us-cc-en,g005-d,Newsoun-US-CC-EN-02,96.79,165.64967600000006
2026-07-08,openzed.com,br-car-br,g003-d,Openzed-BR-CAR-BR-01,27.03,0.0
2026-07-08,openzed.com,gb-cc-en,g003-d,,0.0,126.100169
2026-07-08,openzed.com,us-cc-en,g001-d,,0.0,0.865445
2026-07-08,openzed.com,us-cc-en,g003-d,Openzed-US-CC-EN-01,676.14,1074.4810439999997
2026-07-08,seuprimeiroempregoam.com,us-job-en,g006-d,,0.0,0.480803
2026-07-08,wantabrand.com,br-car-br,g001-d,Wantabrand-BR-CAR-BR-01,25.03,0.0
2026-07-08,wantabrand.com,us-cc-es,g001-d,Wantabrand-US-CC-ES-01,210.51,185.32
2026-07-08,xyvlov.com,de,g003-d,,0.0,103.63604653842536
2026-07-08,xyvlov.com,mx,g003-d,,0.0,3.10603190837375
2026-07-08,xyvlov.com,us,g003-d,,0.0,14.843929343119692
2026-07-08,zuout.com,us-cc-en,g002-d,,0.0,136.711559
2026-07-08,zytiva.com,gb-cc-en,g003-d,,0.0,80.36734299999999
2026-07-08,zytiva.com,us-cc-en,g003-d,,0.0,30.573512000000008
2026-07-09,creditoparaveiculo.com,br-car-br,g001-d,Creditoparaveiculo-BR-CAR-BR-07-G001,39.2,43.48339106210501
2026-07-09,creditoparaveiculo.com,br-car-br,g002-d,Creditoparaveiculo-BR-CAR-BR-02-G002,161.47,210.771665590782
2026-07-09,creditoparaveiculo.com,br-car-br,g003-d,Creditoparaveiculo-BR-CAR-BR-04-G003,36.79,33.888775882433
2026-07-09,creditoparaveiculo.com,br-car-br,g004-d,Creditoparaveiculo-BR-CAR-BR-06-G004,122.32,195.02303373363398
2026-07-09,creditoparaveiculo.com,br-car-br,g005-d,Creditoparaveiculo-BR-CAR-BR-03-G005,36.51,34.173979351942
2026-07-09,creditoparaveiculo.com,br-car-br,g006-d,Creditoparaveiculo-BR-CAR-BR-05-G006,22.65,7.1802365257859995
2026-07-09,de.newsoun.com,de-cc-de,g005-d,,0.0,68.57298399999996
2026-07-09,eggbev.com,br-car-br,g006-d,Eggbev-BR-CAR-BR-01,14.42,0.0
2026-07-09,eggbev.com,us-cc-en,g006-d,Eggbev-US-CC-EN-03 (FAX-US-02),126.86,278.83460999999994
2026-07-09,finance.ducapes.com,us-cc-en,g001-d,,0.0,0.361921
2026-07-09,finance.topfeed.fun,br-car-br,g004-d,Topfeed-BR-CAR-BR-01,22.85,0.0
2026-07-09,finance.topfeed.fun,gb-cc-en,g004-d,,0.0,15.50636
2026-07-09,finance.topfeed.fun,us-cc-en,g004-d,,0.0,47.42716599999999
2026-07-09,finance.wantabrand.com,gb-cc-en,g001-d,,0.0,0.16
2026-07-09,financeadx.com,ca,g006-d,,0.0,24.709615581191986
2026-07-09,financeadx.com,mx,g006-d,,0.0,104.5635547528952
2026-07-09,financeadx.com,us,g006-d,,0.0,0.027913753261483532
2026-07-09,financeadx.com,za,g006-d,,0.0,21.336982994780378
2026-07-09,finanzas.eggbev.com,us-cc-es,g006-d,,0.0,3.55006
2026-07-09,finanzas.lyzmo.com,us-cc-es,g006-d,,0.0,3.617885
2026-07-09,finanzas.newsoun.com,us-cc-es,g005-d,,0.0,2.379216
2026-07-09,finanzas.openzed.com,es-cc-es,g003-d,OpenzedFinanzas-ES-CC-ES-03,210.02,342.34725699999996
2026-07-09,finanzas.openzed.com,us-cc-es,g003-d,,0.0,226.04158900000002
2026-07-09,finanzas.topfeed.fun,us-cc-es,g004-d,TopfeedFinanzas-US-CC-ES-01,99.75,214.5346050000001
2026-07-09,finanzas.zuout.com,us-cc-es,g002-d,,0.0,100.69550100000001
2026-07-09,finanzas.zytiva.com,us-cc-es,g003-d,,0.0,5.2653229999999995
2026-07-09,fincgriffin.com,us-car-en,g001-d,,0.0,4.808998833678
2026-07-09,fincgriffin.com,us-car-en,g002-d,,0.0,4.521255354644
2026-07-09,fincgriffin.com,us-car-en,g004-d,,0.0,3.3626526099
2026-07-09,fincgriffin.com,us-car-en,g005-d,Fincgriffin-US-CAR-EN-01 g005,123.63,60.51435572798301
2026-07-09,fincgriffin.com,us-car-en,g006-d,,0.0,15.805170469166997
2026-07-09,gamezonead.com,br-game-br,g001-d,,0.0,6.077963592278
2026-07-09,gamezonead.com,br-game-br,g002-d,Mattei 1 (Google Ads - BRL),2269.01,246.06799075150502
2026-07-09,gamingadx.com,us-game-en,g002-d,Gamingadx-US-01 (Google Ads - BRL),387.2,48.509377942091966
2026-07-09,helixenit.com,de,g005-d,,0.0,1.4913780317602616
2026-07-09,helixenit.com,mx,g005-d,Helixenit-MX-CC-ES-01,95.66,234.34761297925377
2026-07-09,helixenit.com,us,g005-d,,0.0,1.792424153514004
2026-07-09,infinitynexx.com,mx,g004-d,Infinitynexx-MX-CC-ES-01,42.25,138.92457442832554
2026-07-09,infinitynexx.com,us,g004-d,,0.0,9.167295129990213
2026-07-09,lyzmo.com,gb-cc-en,g006-d,,0.0,4.572501000000001
2026-07-09,lyzmo.com,us-cc-en,g006-d,,0.0,55.202292
2026-07-09,marevelx.com,de,g001-d,,0.0,48.90576072076923
2026-07-09,newsoun.com,br-car-br,g005-d,Newsoun-BR-CAR-BR-01,24.19,0.0
2026-07-09,newsoun.com,gb-cc-en,g005-d,,0.0,20.142845
2026-07-09,newsoun.com,us-cc-en,g005-d,Newsoun-US-CC-EN-02,74.67,184.344344
2026-07-09,openzed.com,br-car-br,g003-d,Openzed-BR-CAR-BR-01,28.97,0.0
2026-07-09,openzed.com,gb-cc-en,g003-d,,0.0,135.07241199999999
2026-07-09,openzed.com,us-cc-en,g001-d,,0.0,0.845619
2026-07-09,openzed.com,us-cc-en,g003-d,Openzed-US-CC-EN-01,622.57,1134.1394890000006
2026-07-09,seuprimeiroempregoam.com,us-job-en,g006-d,,0.0,1.284109
2026-07-09,wantabrand.com,br-car-br,g001-d,Wantabrand-BR-CAR-BR-01,20.96,0.0
2026-07-09,wantabrand.com,us-cc-es,g001-d,Wantabrand-US-CC-ES-01,108.19,142.71
2026-07-09,xyvlov.com,de,g003-d,,0.0,86.0414983924531
2026-07-09,xyvlov.com,mx,g003-d,,0.0,3.175402000658748
2026-07-09,xyvlov.com,us,g003-d,,0.0,14.225352928051956
2026-07-09,zuout.com,us-cc-en,g002-d,,0.0,115.05298300000001
2026-07-09,zytiva.com,gb-cc-en,g003-d,,0.0,107.481179
2026-07-09,zytiva.com,us-cc-en,g003-d,,0.0,35.237932
2026-07-10,cliquet.com,br-car-br,g002-d,Cliquet-BR-CAR-BR-01,22.08,0.0
2026-07-10,creditoparaveiculo.com,br-car-br,g001-d,Creditoparaveiculo-BR-CAR-BR-07-G001,75.47,91.349651359908
2026-07-10,creditoparaveiculo.com,br-car-br,g002-d,Creditoparaveiculo-BR-CAR-BR-02-G002,169.5,182.449626583534
