index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,vehicle_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1xtV79sIDzXaATs07pRBuwo6Xjcb61tm-,1_202  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1vnEY2Q8rceu3oMY9W5w1WDvYExngGbA-,CAR_BR_BR_VID_SCORE_BAIXO_NV_008.mp4,16f1e766cf7c493f6a447b071bf5cf35abd5b7d15817ba3e53622b8267cf637b,3f2f07ccc3a14844774713e0d1d7206d9ff6a23c56fa431e0517049f3c7ea97f,93bc686e813742d1c3e57712ed83c55e,9254561,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,008,APROVA NEGATIVADO; 100 DE ENTRADA; PARCELAS DE R$ 299,dhash64:707170303c7864ed/87c17c6cecc30307/ebe2c3ccccccd492,https://drive.google.com/file/d/1vnEY2Q8rceu3oMY9W5w1WDvYExngGbA-/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1oJJFwTD78EbeopkF8oLlXYcxPgNpAo5l,2_192  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,13ZnT_480NEeRomCL1Aydnrp3cDiYUd99,CAR_BR_BR_VID_SEM_ENTRADA_NV_090.mp4,12d01ace7c9621e9f32e3d230b6afa6aa5b3ef55d6c0de85cd820335ef24e09e,0ed8057702ac8605fc343883af1d89f1704ec6826185fa7bfa007f681968e5f3,48798cc390893be661c216b10a6bcd7d,5979368,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,090,CARRO NOVO; R$ 299 NA PARCELA; SEM ENTRADA,dhash64:4879331e34604804/44d66281ff9c8880/91c3f6e83372c801,https://drive.google.com/file/d/13ZnT_480NEeRomCL1Aydnrp3cDiYUd99/view?usp=drivesdk
3,01_READY,UNIQUE_READY,14LvaO5S8Um7eFNQG6ZYSdgM_yG7k9m-6,3_188  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1JqG-UeWwIShKIAC86uLE4tKV9vK27U1R,CAR_BR_BR_VID_SCORE_BAIXO_PV_040.mp4,cb61b7bb1786d00c6819a0493848fb0538076f2d06eb411d2216c42fa73ff42c,0e20a033859496066a6062af6e7b876f13dab326ed8cc967dc75ddaba5165794,53d9f9b671112a4ab53c89440d3afdd4,7705853,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,040,APROVADO MESMO NEGATIVADO; SEM ENTRADA; TANQUE CHEIO; IPVA PAGO; 1ª PARCELA R$ 299,dhash64:0313d23227bb3d58/004633785f3b0b1e/80b39616338d1e9c,https://drive.google.com/file/d/1JqG-UeWwIShKIAC86uLE4tKV9vK27U1R/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1g_ZSmciIWxd_ASfgnGFLcFwhXea0rSxr,4_205  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1w4nk4AiZLZKTob-sP60YHNVdZ9WfiWKS,CAR_BR_BR_VID_SCORE_BAIXO_NV_009.mp4,dadcf929fa695a20f2afba0fedb57d02249ef75282c2b595d903a2b4d1b70c68,0f38fd43ce65928469c227c2dd1c2d6ca252ad8d10b7dbcbc9926390b1e37df4,8be76f2f6a48e36fa56e7bb659f8a651,10269359,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,009,APROVA NEGATIVADO; 100 DE ENTRADA; PARCELAS DE R$ 299,dhash64:3012838b177dd822/0741ec2b76e3801f/1026879337f0c028,https://drive.google.com/file/d/1w4nk4AiZLZKTob-sP60YHNVdZ9WfiWKS/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1Tm3vouFCyCO4_t4za9sIF3C7RaYeLTsF,5_196  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1Ct41u_hGB2W2QVeWiO02xx6rJCb0busD,CAR_BR_BR_VID_SEM_ENTRADA_NV_091.mp4,76a49b67c366d933fd3ee1414919c335bf562eb962e89f2649860c8c0fd2a422,f02e08b4d1f16ba395a4c66e4fdf4749e57bc285bf7a717caf43cc158ace9467,a5b26da7d3fd91602a7c81fca5685404,8857986,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,091,GOL COM OFERTA; ZERO DE ENTRADA; R$ 299/MÊS; TODO REVISADO,dhash64:fff9ce1e86c4f016/7ef291e58810b2e0/ffc8ce1e84e0d0c6,https://drive.google.com/file/d/1Ct41u_hGB2W2QVeWiO02xx6rJCb0busD/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1I48FZPNBUxb4oPX4ZN_qdFFmiaWU1F8o,6_193  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1pLTEk3LX7-Xj6M-Tmx3Lygvo-5oQIbAL,CAR_BR_BR_VID_SEM_ENTRADA_PV_070.mp4,4830f02ea69b434a5284de0ce5f64d68786a413a8aed9a4359bd68954c594ec0,5707c2ce0c483b34bfd173ad10d34c75d24dde82f1b5434d79597ef617c60cbd,630cb7082bc1b28c30843a31a55b018e,7084239,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,070,BYD DOLPHIN MINI SEMINOVO; R$ 399 NA PARCELA; SEM ENTRADA; ATÉ PARA NEGATIVADO,dhash64:0484800023372c10/460e894cc433f019/1af2ca4dc9ccd8c8,https://drive.google.com/file/d/1pLTEk3LX7-Xj6M-Tmx3Lygvo-5oQIbAL/view?usp=drivesdk
7,01_READY,UNIQUE_READY,187dTAofYWIRv5pjvIKe4VKcgo4hoWqaP,7_199  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,19tItwf1GI-FDmXGRb1aHiFgbpJUKJWHV,CAR_BR_BR_VID_SEM_ENTRADA_PV_071.mp4,dfd318ac3716bfc040c37992a261a0c9e59654185fb719934447fdebca2ca10c,af2985d94a25ca46bbdd878a9c61604e89c109e9759cd48f2ae3bec36dbeade3,0d0bfae0bf2a8b8a3c3364f5188b8887,8263663,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,071,MAIS DE 10 MIL CARROS; SEM ENTRADA; PARCELAS DE ATÉ R$ 499,dhash64:fff4d3d5656263f1/e4e47426c9dcfce4/1777e84c4b0c4003,https://drive.google.com/file/d/19tItwf1GI-FDmXGRb1aHiFgbpJUKJWHV/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1Rp6ssvoq8YxWEnXg2Qy61zF7-lRhWvtB,8_200  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1EDcCY7QTgGGh4BabfpQOLlprHuyvtDu7,CAR_BR_BR_VID_SEM_ENTRADA_PV_072.mp4,8135bb044916eef290012aa6773a4befaf7494e6403c703c7133cee7fdfed80a,976ff95dc12851fbe05bfe5ed42c4e3d0fb3e449beea1b344b0b18addee405a6,e6d0d75df54a552c06761438e4b4e262,9096442,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,072,MAIS DE 10 MIL CARROS; SEM ENTRADA; PARCELAS DE ATÉ R$ 499,dhash64:08d3a4c6e1606c36/40e43380e6616074/003de0cc62636134,https://drive.google.com/file/d/1EDcCY7QTgGGh4BabfpQOLlprHuyvtDu7/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1Dnf-Zxw0pEyoJ2077l3x1hwMWulkkytV,9_191  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1imsY2tfTANaRZ7MWed624_L4GtDJef4S,CAR_BR_BR_VID_SEM_ENTRADA_NV_092.mp4,d6bbea06a93f1fef48aa9f8967516d1add9ea9af8bc7cc1c5f106647e8d391e5,a986fac1f2493fe1c5ec78115cb44a393eec788794f54bff8af4e48a58c8bcf3,01986c7be1a9a8e151e3f3483570556f,6895623,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,092,R$ 299 NA PARCELA; SEM ENTRADA,dhash64:5a97c32713f1fd3f/c70fbdf3070368bf/210c6c79f62e68c0,https://drive.google.com/file/d/1imsY2tfTANaRZ7MWed624_L4GtDJef4S/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1iY10ZABn7er-mfllLLY07BpsCf7JlaLy,10_195  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1VwYGs-fEZevZHmXVbMAsxX1pbx_dCHHt,CAR_BR_BR_VID_SEM_ENTRADA_NV_093.mp4,7438bc750113a78ce4c74dd08bf1b008fe2b97ef71d90a606e495a3973831794,ff61ea4d793deeb4b27dc7d54d4def3a89c8fefade089d388d0dd1c5d5b080cc,71eb72ae4d78eebec144cc9229ba457e,8887298,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,093,GOL COM OFERTA; ZERO DE ENTRADA; R$ 299/MÊS; TODO REVISADO,dhash64:036766230b60f028/50dccfecc4203864/40c1713a978ce18f,https://drive.google.com/file/d/1VwYGs-fEZevZHmXVbMAsxX1pbx_dCHHt/view?usp=drivesdk
11,01_READY,DUPLICATE_SOURCE,1cf3Ft9CG1nh240DsCWxmsq1BhjlxRuOS,11_198  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,19tItwf1GI-FDmXGRb1aHiFgbpJUKJWHV,CAR_BR_BR_VID_SEM_ENTRADA_PV_071.mp4,c10f642b561a62137b5ef8588d46ea7fdae557185600e90ff34fbd784d6f2104,af2985d94a25ca46bbdd878a9c61604e89c109e9759cd48f2ae3bec36dbeade3,0d0bfae0bf2a8b8a3c3364f5188b8887,8263663,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,071,MAIS DE 10 MIL CARROS; SEM ENTRADA; PARCELAS DE ATÉ R$ 499,dhash64:fff4d3d5656263f1/e4e47426c9dcfce4/1777e84c4b0c4003,https://drive.google.com/file/d/19tItwf1GI-FDmXGRb1aHiFgbpJUKJWHV/view?usp=drivesdk
12,01_READY,UNIQUE_READY,1Yd4pmf0LNhUQ_SXrVmtKieje2zgSpjr5,12_197  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1pDJzxvLz6QcMTII-0iAnhix4F_rpfdni,CAR_BR_BR_VID_SEM_ENTRADA_NV_094.mp4,3afe65eacbc7829c0ca74757c743e0c68170d1c9f4caf396659993891c4ebb67,aa0b56a208d1bc2e8515e02178b350892eb0f9c62d1c468c1aa11c818f13e86c,fc98395af43969824cc9bf11314b5bd6,9321909,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,094,GOL COM OFERTA; ZERO DE ENTRADA; R$ 299/MÊS; TODO REVISADO,dhash64:a72f9f3bd09ab8cf/c9cda56bd1d0c0f0/0f72c22f18e0264f,https://drive.google.com/file/d/1pDJzxvLz6QcMTII-0iAnhix4F_rpfdni/view?usp=drivesdk
13,01_READY,UNIQUE_READY,1-g8L14DT17bOwx3G5JIMEK7cyswg2Xm3,13_190  BR_CAR__BR_28-08 - IA - Story (BRASIL).mp4,1EsW3Iy6b7LLjO28r6MnbGbr4pE4NQ53G,CAR_BR_BR_VID_SCORE_BAIXO_PV_041.mp4,8f3b456fb27f19c11374f10a50e2cf375775b4152223b9ce6d6db76182f96b69,d7eca5c08cb8ff2ab575b5692412230ff7bc5c578878620118ebce1131dc23a7,9dae0e144d509fa8b917e746d1cbadd7,6415662,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,041,APROVADO MESMO NEGATIVADO; SEM ENTRADA; TANQUE CHEIO; IPVA PAGO; 1ª PARCELA R$ 299,dhash64:022094941b2ae073/60681959fb178f3f/c0b092120d4f1fcd,https://drive.google.com/file/d/1EsW3Iy6b7LLjO28r6MnbGbr4pE4NQ53G/view?usp=drivesdk
