index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,vehicle_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1usGkcgHrClsfVuhM4D0SZbFw2KEG6bvB,1_2_us_cc_es_09_09.mp4,1PD_HA2laIgL8F03ccqH9qi-jP_evTZ3k,CC_US_ES_VID_LIMITE_ALTO_PV_023.mp4,366630dc0382018123160e968f9f1efc8cef4f0ebb4a2ae8b262388df396da9d,ecceaab3a550570d1e5195aa009fb0d67546efda2c467abeec9c885aadfea8e4,59d5a14b1ea6570c2d668d9131055229,4733577,True,True,True,,PERSON,PV,LIMITE_ALTO,023,"LÍMITE DISPONIBLE: $14,760",dhash64:98e5e5a42658c183/d8f5e5a434584183/d8f5e4a42658d183,https://drive.google.com/file/d/1PD_HA2laIgL8F03ccqH9qi-jP_evTZ3k/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1dP_wHC7iinLcZS8TIGR-4dIc_YdKMTQB,2_1_us_cc_es_09_09.mp4,1bQvqmqwr81yOqMn6CkOAB37URrJtpPB0,CC_US_ES_VID_LIMITE_ALTO_PV_024.mp4,b21a688fdfbdbbeaf144169c67ca6471f728c7a779b58ef2b3a8ba888def7055,132ea94bf3b9a704c4c50f5f178637ff94e2be90b3d784be1f8e875d41cc60df,e48a7215db5a0254f78e5fa12696550f,4113331,True,True,True,,PERSON,PV,LIMITE_ALTO,024,"LÍMITE DISPONIBLE: $14,760",dhash64:3f31333302684103/3f31331302684103/3f39333302484103,https://drive.google.com/file/d/1bQvqmqwr81yOqMn6CkOAB37URrJtpPB0/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1Co3PDj4XK1DpeyAfaz77upOvQU_P73se,3_10_us_cc_es_09_09.mp4,1lWlswgLHe10DbSpbG3TYSDa2K77S7XMC,CC_US_ES_VID_LIMITE_ALTO_PV_025.mp4,e2c92a2983f86c822ae8b353c23102d75b6a11254712639f97e250f59ace01a2,14160c51da4f20cd07b8a11b340345ace8c4a50717f0644f721d22ad1366cd65,d67db8165c1ff7c750b1f2cd27be0b38,3983160,True,True,True,,PERSON,PV,LIMITE_ALTO,025,"LÍMITE DISPONIBLE: $14,760",dhash64:fcdccc640168b133/fee8ece68368b133/feeecec68368a133,https://drive.google.com/file/d/1lWlswgLHe10DbSpbG3TYSDa2K77S7XMC/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1IGx4QTPAe0fmYw9PPTI8qMIUQhyr8C3x,4_6_us_cc_es_09_09.mp4,1Iwm3ny-z8sWLjA5_KoLi4hjbY3czXcWw,CC_US_ES_VID_LIMITE_ALTO_PV_026.mp4,c742caab3cb775fcd16eb31968d54c94a627f6264c2521b5288ad9b288c6acb1,2a721095a815af05ceed0f2506c107150f2fa8b80c8f6ad452ffd1495beda7bd,971f0b05bad47c54ba035468526bc934,5474526,True,True,True,,PERSON,PV,LIMITE_ALTO,026,"LÍMITE DISPONIBLE: $14,760",dhash64:e3e5c5e14648420d/e3e5e5e57668420d/e1e5c1e55268630d,https://drive.google.com/file/d/1Iwm3ny-z8sWLjA5_KoLi4hjbY3czXcWw/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1QvGuzwwVN0fKi6pqfBxBKmAZR-GFwTgy,5_4_us_cc_es_09_09.mp4,1jhsWuiOhHtSPUdMU-rxc1g0-ExrAy3f4,CC_US_ES_VID_LIMITE_ALTO_PV_027.mp4,048c6de644ec4aae1c3b2f792cff1227901f62028808b371d9f97db0e973eb46,b01dc1c402ef949d56b8ddaaba3e2b7e5208e7c2043a965ee5ca165feb0b057f,1317f1fd3bfe11d306d2f948314c3d7d,3684152,True,True,True,,PERSON,PV,LIMITE_ALTO,027,"LÍMITE DISPONIBLE: $14,760",dhash64:7ea2a2a89d60080e/7eb2b2a89d50080e/7eb2a2a89d60000e,https://drive.google.com/file/d/1jhsWuiOhHtSPUdMU-rxc1g0-ExrAy3f4/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1ZchSCV2GwD2rGQR15nJWv-sHp6jPxtAX,6_9_us_cc_es_09_09.mp4,1rs15WvhxIyRi_NXNMSFHqEhocakaSphG,CC_US_ES_VID_LIMITE_ALTO_PV_028.mp4,5b6f291ac3573f039a58fadaa886c77caaee2c6311ce82b50b1464d672e22389,c08fe762cc35baf99988be64d19bab669a75266b131e0f806126c48dcef0478e,8f14211b2daa41dc7682e27597bb3329,4100877,True,True,True,,PERSON,PV,LIMITE_ALTO,028,"LÍMITE DISPONIBLE: $14,760",dhash64:f1e5656d19783d3d/f1ed6d6d19781d3d/f1e5656d19781d3d,https://drive.google.com/file/d/1rs15WvhxIyRi_NXNMSFHqEhocakaSphG/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1gTLtE54wygrUHGgxgYY4p7S5BuUPXmS3,7_8_us_cc_es_09_09.mp4,1rAwLK2T_BLwu0JTlVDjAiG09cBszU9hU,CC_US_ES_VID_LIMITE_ALTO_PV_029.mp4,8ce6ed5f3e4a322a749792f098e581ece25262b31acebb7dc9579e97f9764a74,02536a33171ab8afce849a70d7b735551e61ac4a0e4dd7236e383085bce8f077,2879bee9bf5bd5f2b863113f054de4bb,4498447,True,True,True,,PERSON,PV,LIMITE_ALTO,029,"LÍMITE DISPONIBLE: $14,760",dhash64:591d363622480347/591c163622488347/5b1d363622488347,https://drive.google.com/file/d/1rAwLK2T_BLwu0JTlVDjAiG09cBszU9hU/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1nDW2jPA6IxBH2M0Cx316-6Rf3hiGmXWI,8_5_us_cc_es_09_09.mp4,1vnbolKH3fdbobfJHfBQvsHamViH98OYw,CC_US_ES_VID_LIMITE_ALTO_PV_030.mp4,f6590c3b73cffea40647ca4c61601df90464afd00a82aaca0893ac0932741876,2719024813769801fd1f9bb1f5680fd6dcc99f94327dd067e5acad2b7579ee99,2974187dd2057fce90933a6c63c90e83,3648043,True,True,True,,PERSON,PV,LIMITE_ALTO,030,"LÍMITE DISPONIBLE: $14,760",dhash64:302064a1824819b1/3020602383481931/3024602383481931,https://drive.google.com/file/d/1vnbolKH3fdbobfJHfBQvsHamViH98OYw/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1o-dd564X6LrAfoMspP-VGBelrD5PvgDo,9_3_us_cc_es_09_09.mp4,1gx80VEnI1hXwDclKO0wWxZC6KZmBqUZ9,CC_US_ES_VID_LIMITE_ALTO_PV_031.mp4,318bcaa467e8e415d76f4ee19438c55ae46766f53501c3a979e5e689fc40771c,b02e7d971a5fe53787f720fabb67e85e5eb82222dc3b73ef7b7759008ae0848a,76dd026ee6e974da6368d808e8bc7bd5,3670897,True,True,True,,PERSON,PV,LIMITE_ALTO,031,"LÍMITE DISPONIBLE: $14,760",dhash64:94632373c2c83333/94732363c3c83333/94632363c7483333,https://drive.google.com/file/d/1gx80VEnI1hXwDclKO0wWxZC6KZmBqUZ9/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1yvqUcLQ9gqUdN-j0a-e8oRbNb686iKs4,10_7_us_cc_es_09_09.mp4,1RJc336gH6CJL6J69rve_-QL8XuYQ_FtN,CC_US_ES_VID_LIMITE_ALTO_PV_032.mp4,ab7d94d615315f16182465bfd1ee4c4dc49bb4653e7c05576baac01bc5478dc1,f5a8e1e354922778ab2d3dc6687997aa455bed932f73f884c40333d826031aff,98f65cd3a59d44ff328f3ab800a8dd09,4540310,True,True,True,,PERSON,PV,LIMITE_ALTO,032,"LÍMITE DISPONIBLE: $14,760",dhash64:e363696981501c3c/e3636d6989501c3c/e361654d99401c3c,https://drive.google.com/file/d/1RJc336gH6CJL6J69rve_-QL8XuYQ_FtN/view?usp=drivesdk
