index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,vehicle_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1LSVKGjRSCCez8QlvFXAs4disCQbH3qzL,1_308 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,1kUD9a8zLzDJ4r71AKuvGzmXqu_f-D7MK,CAR_BR_BR_VID_SCORE_BAIXO_PV_127.mp4,d63c690bfd32f7bda5cff19da2161039339f16c742e9e896a27bed403f809d69,44a2f1892998915e52cc169040c3253ab146860067f37c6347cde54d9be2fb96,df871727cfa9810690f445ac8cc63bd8,10426907,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,127,APROVA NEGATIVADO; R$ 299 POR MÊS,dhash64:3800c4c8e36ce006/04007312170b9ee8/3820c491c6ec304c,https://drive.google.com/file/d/1kUD9a8zLzDJ4r71AKuvGzmXqu_f-D7MK/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1h92eOCHB_s6huBFcB0Wk9Ybs_NvrFJky,1_315 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,1Bw7lxb2kdT_dGMtoFIv6X01H0v7GOmfU,CAR_BR_BR_VID_SCORE_BAIXO_PV_128.mp4,a6b3580a9dd52e4af8cf195e5cefd9705866b9fb39a7356fadc04446f7e79451,3e17f428c4cd4c5844130af7e282a4df0578b65e650a29ca5ddd7ca9474c1b19,06a3fb6030a28d14dc771d3d1c51694e,8308564,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,128,APROVA NEGATIVADO; R$ 299 POR MÊS,dhash64:22484627d9d9e006/36203e1cf9e979fa/13b4819b5bd8c04a,https://drive.google.com/file/d/1Bw7lxb2kdT_dGMtoFIv6X01H0v7GOmfU/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1SIKoVCZum8x4nqeISNdVd1nUPjAEj1ay,2_72 BR_CAR__BR_ MOTO 11-09 - IA - Story (BRASIL)) .mp4,1jk4trhoo92zSYySN699HA_-qI8bBdIoo,CAR_BR_BR_VID_MOTO_SEM_ENTRADA_PV_028.mp4,71b0c7c02760ee6afb67007ed083c89dac2f9af58e6d3f7fba3fd325d28cc761,7ec2229b7cbbff18ed791ebebe47dfa25ad7de581c07e5a7afdfe1e13ff64a27,d009984279f1f9fa10c513f5d84a817f,8786494,True,True,True,MOTO,PERSON,PV,SEM_ENTRADA,028,R$ 149 MENSAIS; SEM ENTRADA,dhash64:4e36066749c0f3f1/06ac3c189adc8903/0c98a5c78998eb3e,https://drive.google.com/file/d/1jk4trhoo92zSYySN699HA_-qI8bBdIoo/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1JEvxJ-E1nT4nayR7vOy5m9rUr-x302UT,2_321 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,10DZLLAgdhgXYt_3UO4x7eOKzbT8BjCgw,CAR_BR_BR_VID_SEM_ENTRADA_PV_151.mp4,6ebcfb8cd4d068f9d194887151676c4d1ea4f8bf786a752b0208019757c42219,1c28a9e2c8f36e3808425560af0f464112f9609a763301b3f25457f1f8029aa0,8f2cce00912a9693f7c6534adb6fd064,7122244,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,151,BYD DOLPHIN POR R$ 349 POR MÊS; SEM ENTRADA,dhash64:3f37f8cca210e09f/12723273ee6d7603/009070cc141001c0,https://drive.google.com/file/d/10DZLLAgdhgXYt_3UO4x7eOKzbT8BjCgw/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1qWMfErvbEQIaHipKMaXfaKHXu48ACK6d,3_75 BR_CAR__BR_ MOTO 11-09 - IA - Story (BRASIL)) .mp4,1nABszrEUuVW82_uoRBEWQoReQkEKNiir,CAR_BR_BR_VID_MOTO_APRESENTACAO_VEICULO_PV_007.mp4,52ae723839c2ad2ec17d9aeeea4d2085713794072a53b6d71c64f3c4552ad4e8,a2342b413d0fc928b5b8934e0d311f2da47dbe736b6eed235c82f0b88164214b,c054bd2e0248d377ef2e654394763c05,5969268,True,True,True,MOTO,PERSON,PV,APRESENTACAO_VEICULO,007,APRESENTAÇÃO DE HONDA COM CTA VISUAL; SEM CONDIÇÃO FINANCEIRA VISÍVEL,dhash64:606ba466230f0c0c/5898b00f7df9e527/c0f39d9d9d94e863,https://drive.google.com/file/d/1nABszrEUuVW82_uoRBEWQoReQkEKNiir/view?usp=drivesdk
6,01_READY,UNIQUE_READY,14isXEoxniiTBiSsuUfTDzEhb_ZWIbpFg,3_324 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,1u2MadW8zbQbmcwJ14zW9WDk55DFZ-Prf,CAR_BR_BR_VID_SEM_ENTRADA_PV_152.mp4,aae046671bb8ee1682cb17e7f6ccbbd1b52803efcdeeffb91583d657b8708cb7,aaf0c9f13c3c6b1dac4b60f246f42e84b1724754ee1bbfbeb7e5b481ba3353d2,022f800148c9245ea5971dc316896f12,6976933,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,152,R$ 349 POR MÊS; SEM ENTRADA,dhash64:23e08c27478e7082/b4959c3a3bcfe2fc/63a7c50d3c4e9edc,https://drive.google.com/file/d/1u2MadW8zbQbmcwJ14zW9WDk55DFZ-Prf/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1MzMPu2KsCkNCo62wk1qOGjWAw0ZtkxPo,4_82 BR_CAR__BR_ MOTO 11-09 - IA - Story (BRASIL)) .mp4,1rzSqu_cFrv6EMUeFvzPAVGr4vZg3W5wk,CAR_BR_BR_VID_MOTO_SEM_ENTRADA_PV_029.mp4,aaa8b0059fbae6f151ce75a1f266cc4d7c95030fc63874f15f41addcddb26f91,0dbba9694a3830a47329fefd2413b8e74df78b53f0bbf937f0e0540688203dc2,674e68d19ce33d9e6921ba2736ab236c,20806848,True,True,True,MOTO,PERSON,PV,SEM_ENTRADA,029,R$ 149 POR MÊS; SEM ENTRADA,dhash64:139371713330d8b9/07b7f3f97361e898/b99999a836f8cec5,https://drive.google.com/file/d/1rzSqu_cFrv6EMUeFvzPAVGr4vZg3W5wk/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1muCTSSoJmzuxcM-FZv1MB2grvEoq_cqU,4_311 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,1Gnc_Zfi8z27ODDf11kL-haEG5d_2qiuM,CAR_BR_BR_VID_SCORE_BAIXO_PV_129.mp4,f24224417e571e49bf58f574c0953bc2d561fe58bb37addcbecd76d99ab066cc,3c0a71a12f45d394faa350c4fc5eec19f1a7d68ba5308e01dbf189472e308d52,c4dbd792051edf31f1d792db71e3c18a,9312094,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,129,APROVA NEGATIVADO; R$ 299 POR MÊS,dhash64:c8b044388438784c/cc4bb0e000380001/4390546307cce040,https://drive.google.com/file/d/1Gnc_Zfi8z27ODDf11kL-haEG5d_2qiuM/view?usp=drivesdk
9,01_READY,UNIQUE_READY,12_sIMa07RolAhi5NpJWKIq7wDLc3kvVY,5_310 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,1JEElD0qmhZMDtq8SZXfzz1940P_lY_n5,CAR_BR_BR_VID_SCORE_BAIXO_PV_130.mp4,77ae644c83142fe12526ce8bdb4bd9fe272ede619218e2357863e7e6bcd1d2e2,282600dd203b9796625ddcf5d1f0bad72f6f76b312def04632c6589e5c66248f,335b2ddcdf5be1252d818ed01fa51784,9595727,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,130,APROVA NEGATIVADO; R$ 299 POR MÊS,dhash64:12c0a1f2c8c8c187/d060cd5ef9fa0e98/99c0c9f89cc8f32b,https://drive.google.com/file/d/1JEElD0qmhZMDtq8SZXfzz1940P_lY_n5/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1HYeox42-TE6be85iiJKg4JHE_tHdgOg-,5_316 BR_CAR__BR_11-09 - IA - Story (BRASIL).mp4,1mKhJPo7L0Gc9erVWD6bas3WGUA_Xdhws,CAR_BR_BR_VID_SEM_ENTRADA_PV_153.mp4,c4dab07ddd3f2fe18413b1a1a884d63a5aabff437865299149447dd057ae8819,5c993a0f3022a5c8011ba3cee4e1ec6276b244dd530e7bb65a791acb276b43f4,c20712a6b0b5636abd8739e199ff174e,8659825,True,True,True,CARRO,PERSON,PV,SEM_ENTRADA,153,R$ 349 POR MÊS; SEM ENTRADA,dhash64:0684b0cc3269e0c0/6869e1c8a8fcff1f/9f9c8fbc5eceb438,https://drive.google.com/file/d/1mKhJPo7L0Gc9erVWD6bas3WGUA_Xdhws/view?usp=drivesdk
