index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,vehicle_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1D2xqbbtXbmNVZTrVTFbBBDM49frg4Og6,1_258 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1wDk9BUPYx5vMABfSogNsn713Cp4shZcO,CAR_BR_BR_VID_SCORE_BAIXO_PV_109.mp4,5ec1416bd8edda2bf19206d74ac7cff47ce84f89a2d8d13f757a65f17c4956b9,0b3ab0dedda2ed39d0e416b5a4c6a5f870984d7cfb586c1b3e09d10944443a1d,1183a9b97fb97990faab6d8a2a153918,9648092,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,109,APROVA NEGATIVADO; PARCELAS DE R$ 299; R$ 299/MÊS; SEM ENTRADA,dhash64:51fcdc9c34f0200c/fe84c5b870f1e1c8/23f89cccd0d0e4e7,https://drive.google.com/file/d/1wDk9BUPYx5vMABfSogNsn713Cp4shZcO/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1gjvudNIKNbpB9m7UvortL6_1C5R-Ca9U,2_53 BR_CAR__BR_ MOTO 03-09 - IA - Story (BRASIL)) .mp4,1Svwqw5Cst7TJCL9AHK18XWLQLUv1kTH6,CAR_BR_BR_VID_MOTO_SEM_ENTRADA_PV_019.mp4,b2ede8aa7874f98701cf1501d0b2ad4065ecac42944e8938725ddb8f2e905ac6,fec95b706386614e6b6185954c626d571488635d3c084cea6533827451722bb9,1417e8f100eb8010a55b06b4270cfbe4,8338393,True,True,True,MOTO,PERSON,PV,SEM_ENTRADA,019,PARCELAS DE R$ 149 MENSAIS; SEM ENTRADA,dhash64:2cdacec7c29894da/bcdcb0f118c0642c/c0b83121811d44c0,https://drive.google.com/file/d/1Svwqw5Cst7TJCL9AHK18XWLQLUv1kTH6/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1-IGvcn1E-LRVfV4VtsCl4kSj3OQQ4VSD,3_263 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,15rA9Wr542Ldaqq1adjx7r0LnXZtRSjGD,CAR_BR_BR_VID_SCORE_BAIXO_PV_110.mp4,b61b8b8bc500ff5f1da034dcb9dc97247647bba0aa0afd8fff4e8ad02604d8b8,29bf0bcc3c1cefd18e00bf9612283f465b796da610b3d2a23e1d3b0e2ca71a8d,d5fd9a7a69d4f601683c8bb64846f83d,9101577,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,110,APROVA NEGATIVADO; PARCELAS DE R$ 299; SEM ENTRADA; R$ 299/MÊS,dhash64:0c48981a2be84009/184f72b76af82981/8c59981a2be8680b,https://drive.google.com/file/d/15rA9Wr542Ldaqq1adjx7r0LnXZtRSjGD/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1ZQBr9goCRIz1jIS60CTU3gJgjkSioVEx,4_257 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1J5B7pzInJ4zC2hQqrbHNwQT9JRGXtCV7,CAR_BR_BR_VID_SCORE_BAIXO_PV_111.mp4,5ae16040df0351b6541d651988452836031428a5dccb4e7728ad60c54fcf2001,b4eba6e1062a1dc0547d570c6c95658f33e71544debfeca3c6e372d165d47e48,e09acb4da13605a3676a3b5654ad6f30,9269505,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,111,APROVA NEGATIVADO; PARCELAS DE R$ 299; R$ 299/MÊS; SEM ENTRADA,dhash64:6793832232f370b1/b2397cfbb0f1c8ce/4961a093a4b6e06c,https://drive.google.com/file/d/1J5B7pzInJ4zC2hQqrbHNwQT9JRGXtCV7/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1GEJL4aK9WI371d2uKml45wBpvf5cyu08,5_261 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1vp_SOxGxrmXBNcEp1ObJHjL7ZvJTmKmo,CAR_BR_BR_VID_SCORE_BAIXO_PV_112.mp4,eb11bf35424b5eec31e7934f34bc3ba6565840d775b33c55007e00d824b796e3,18c5891b7db9f4bead7e45d849c4687758417fb966598795856501cf9d995682,a82a65db1834cb6642bc2cc206105625,9468294,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,112,SEM ENTRADA; APROVA NEGATIVADO; PARCELAS DE R$ 299,dhash64:60531c330feea224/8b4b92f6269ca127/60431e338fdce468,https://drive.google.com/file/d/1vp_SOxGxrmXBNcEp1ObJHjL7ZvJTmKmo/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1DUs-8ORYUPEd_tiy4BBMolhpU29DV6LX,6_262 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1Ziu8K9tfcE-FsXlou_ZeWz-dEL7mrs5K,CAR_BR_BR_VID_SCORE_BAIXO_PV_113.mp4,f22cf3d9760f42e492e0e20009f8e11aefee9505c264fb39e07b3a0e8d63b6ab,ecaf9e0c46c758a8aa57af7653f83183a45c290595c0bf8c003a7c0eb52f84bf,89f67cd03e4d891cf1072eb73da2b057,8723415,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,113,APROVA NEGATIVADO; PARCELAS DE R$ 299; SEM ENTRADA,dhash64:a2f898117dbe6043/eefcfcf2f0b6d934/1372ec5c39f2f840,https://drive.google.com/file/d/1Ziu8K9tfcE-FsXlou_ZeWz-dEL7mrs5K/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1LxQj9evhbLK-n7l-nKSUV3RMMmCVgra1,7_265 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1YIHm8j_PCk1dAJi_s4eEHbpMF1FoZwnL,CAR_BR_BR_VID_SCORE_BAIXO_PV_114.mp4,5aeba869eeef823466567b680659996a79548e3924990dec3de450b23818309c,5b09154a466d2d54f2d41b5494e1603031a1354938261841aefdc100750add31,ecbfd5a174d24c1f04ebe1031ee51376,8564411,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,114,APROVA NEGATIVADO; SEM ENTRADA; PARCELAS DE R$ 299 POR MÊS,dhash64:a49113135d6c608b/341e5c36cccc70c6/ef649c3369e8c019,https://drive.google.com/file/d/1YIHm8j_PCk1dAJi_s4eEHbpMF1FoZwnL/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1-Fiynh96FezTs37Hi0-uvv_JcrLeLIDq,8_266 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,16G_Tq5Y2a75CK_mmi7RBvOdOgVsup6bM,CAR_BR_BR_VID_SCORE_BAIXO_PV_115.mp4,08889490057c038758a0491f86104607e60062e84d3882ff0ea4b462c2e68c6d,823c64d5e0b29b46ff57e7b21170f310ff79043531a62a91330f7687289246ea,40cc8de0ba013ffa30d72dacdcfca6e2,9220756,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,115,APROVA NEGATIVADO; SEM ENTRADA; PARCELAS DE R$ 299 POR MÊS,dhash64:000c40b09eeefc94/8ae2e838cfce1e10/004c1c203cccdc78,https://drive.google.com/file/d/16G_Tq5Y2a75CK_mmi7RBvOdOgVsup6bM/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1XMk3PKqMktdnI5VjfsbwYdw6GHHGsN7x,9_256 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1Orz4-IYBfeLv4C1TYttNwTlN1HR5C6th,CAR_BR_BR_VID_SCORE_BAIXO_PV_116.mp4,43fda122048a33535f9b52186db08fc8029946c52963f501f992e4f438bf201f,a63007085ddf35a1cd0684695c99a1e3702b83d8b76e4e1ee296538edeab1d09,3473c5cca9ab4c2e87d47342f4bad004,9634763,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,116,APROVA NEGATIVADO; SEM ENTRADA; PARCELAS DE R$ 299; R$ 299/MÊS,dhash64:0f8830921d78f00e/5830ea36e113b3e0/8f9898535b75f0c1,https://drive.google.com/file/d/1Orz4-IYBfeLv4C1TYttNwTlN1HR5C6th/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1LosP4gecvhMufeobt8BPeL-NfU1G4mdR,10_260 BR_CAR__BR_05-09 - IA - Story (BRASIL).mp4,1-sWFCAzlqymv7otsRX2y2aNs8egpPblC,CAR_BR_BR_VID_SCORE_BAIXO_PV_117.mp4,f6a2caffedd7b2da16601e09f0d9602abac6586e6971a9f65418c364f6cc0ad0,6f1364fea10c9638b0ca23d49b5246cbcd8137a9c2582ea2037c2391b0edf4cf,a41d5302e8e0d5da563ecd5a3269b01e,9462075,True,True,True,CARRO,PERSON,PV,SCORE_BAIXO,117,APROVA NEGATIVADO; SEM ENTRADA; PARCELAS DE R$ 299,dhash64:00629c04c860c0c0/988d0ff2f00eceff/a8301e2395ccf0ae,https://drive.google.com/file/d/1-sWFCAzlqymv7otsRX2y2aNs8egpPblC/view?usp=drivesdk
