index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1PnuNwTNSEz8WJzqYuQNoEJeMgq8XchrM,10_22 US_CC_EN_31-08 - IA - Story (INGLES) .mp4,1HylveCEycRRGlXEAD_Dwrevg_jQdI06B,CC_US_EN_VID_AVAILABLE_LIMIT_PV_133.mp4,abed79f8bd70e78a1d7b72d20adaebb8607f04157e6d91dc294bf098a7295ab3,7165c7a9aea7a3caa5b17859b15b3c5ecb2fe642bf36d983d454a763b2e1a292,fead3d1c9eec051093449a29988fd9a7,5071254,True,True,True,PERSON,PV,AVAILABLE_LIMIT,133,AVAILABLE LIMIT,dhash64:0f65656c0c161c18/0f6565640c161c18/4f6564640c161c18,https://drive.google.com/file/d/1HylveCEycRRGlXEAD_Dwrevg_jQdI06B/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1ibY469m0Yv1htJ9_n8mV_lI_e3Um_wte,11_20 US_CC_EN_01-09  - IA - Story (INGLES) .mp4,1WvuJ4By0g7ts6Omd9MH387WKHVykn6_b,CC_US_EN_VID_AVAILABLE_LIMIT_PV_134.mp4,f711f0a9d74c89119e4b6db064c41c3008ceafcdff361785e6d121b276e7e3e6,eccedba7ba3c59d2a900881c95c738a3d1b0a7c2809a45a7aa62006098045302,c2b5b39a310e7af00d8c017b0edf58d0,5472848,True,True,True,PERSON,PV,AVAILABLE_LIMIT,134,AVAILABLE LIMIT,dhash64:e2e8a5ecac4678f0/f0e8a5e4ac465cf0/e0e8a4bc3c465cf0,https://drive.google.com/file/d/1WvuJ4By0g7ts6Omd9MH387WKHVykn6_b/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1vrahxDUGmQlmYrlYgiqBYPwawzwuvb1S,12_13 US_CC_EN_01-09 - IA - Story (INGLES) .mp4,1XJwxxoLc7A6Y3vtG_loWPWgCqsbzbQX_,CC_US_EN_VID_AVAILABLE_LIMIT_PV_135.mp4,b383d72afa7003ea79a4084dd971db001e6c509eba7743dd73bc2a6e900a295b,fcf2ef5090f428cfd9126bfd71cfc56c3aec179c196c6cf2aab53d1412a88688,c5b28fbe810cb5b87244984f2a1759e6,5715867,True,True,True,PERSON,PV,AVAILABLE_LIMIT,135,AVAILABLE LIMIT,dhash64:03ebc7edcde90ac9/23ebcdedcde80ac9/33e9c5edace80ac8,https://drive.google.com/file/d/1XJwxxoLc7A6Y3vtG_loWPWgCqsbzbQX_/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1vosRGNHvTcerFlFBiDekX5j4lLR5y2ep,13_17 US_CC_EN_01-09 - IA - Story (INGLES) .mp4,1S9iIvXE6WYGCaMApwSyBBN72gweW7v9r,CC_US_EN_VID_AVAILABLE_LIMIT_PV_136.mp4,0c2d78081a8482e994c28bbaf32c009ed71b966a0244c7a282219749b0dcd591,0796d44a8d5e54b6b04e8b8d24d6bbed36720e260f8476c7a829861d3c79dfbc,b6f18ae7da24faa0e7ec99d5dd91f80a,5310956,True,True,True,PERSON,PV,AVAILABLE_LIMIT,136,AVAILABLE LIMIT,dhash64:b6e3e9e9988684ce/b2e9e9e99886048e/b2e9c9ec88060686,https://drive.google.com/file/d/1S9iIvXE6WYGCaMApwSyBBN72gweW7v9r/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1bA_6pLONgjwF1qM97NaszLidFlDDYK7K,1_18 US_CC_EN_01-09 - IA - Story (INGLES) .mp4,1POAmV5GE7JL6lEt7Yfer4EKWNvEYNn42,CC_US_EN_VID_AVAILABLE_LIMIT_PV_137.mp4,67e3903c33eff1306460b2942af5938704855a1a801a92682b402800fd727a10,fcb6c409fa80416a12b925cdf40568da1ed4e2e4441bdedfe7072eb05dacae2e,859edea79a353279dbc70f25ecaa7648,5255724,True,True,True,PERSON,PV,AVAILABLE_LIMIT,137,AVAILABLE LIMIT,dhash64:11b1e5ed54160e27/b1b1e5e5d4160e2f/91a1e5e4c4160e2f,https://drive.google.com/file/d/1POAmV5GE7JL6lEt7Yfer4EKWNvEYNn42/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1hL-GT-AMWcQ-WwBYcE3ouTB-Gtrlm3xo,2_19 US_CC_EN_01-09 - IA - Story (INGLES) .mp4,15MRKEVvBqOM28-UGhF5TS1smmMKziyzn,CC_US_EN_VID_AVAILABLE_LIMIT_PV_138.mp4,81591c43ce0719898ac0a226e6e5bc1265f89cbdbbf43cb32cf6cefee65d8c02,809661b34fbba7c0d1a4a9e6f434c57c09b0adc28b73ebf144da3ef66ad742cf,071a3d055a37392c92a0c2e18847ed2b,5729099,True,True,True,PERSON,PV,AVAILABLE_LIMIT,138,AVAILABLE LIMIT,dhash64:99cc6c6cfe96fcf6/c9cc6c6cf296f4ee/e1ec2c6cf296f4ee,https://drive.google.com/file/d/15MRKEVvBqOM28-UGhF5TS1smmMKziyzn/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1itVCPfPbA0OuvQEbMSJ1glupGx0hKSFz,3_16 US_CC_EN_01-09 - IA - Story (INGLES) .mp4,1R5ip5Dk8UiXpdL9Ch_1EkBva2Yu28QnK,CC_US_EN_VID_AVAILABLE_LIMIT_PV_139.mp4,1f9b28be7a755ede0fe7b035e22ae3476a07214ad43e7115b385b53e7ae807ca,7c39ca2da62f39a0ec0cbdb9d6a87907c1976fc89d6520588119e32ef551a50d,368e0a6d243b099ac334b430adb508b0,5201718,True,True,True,PERSON,PV,AVAILABLE_LIMIT,139,AVAILABLE LIMIT,dhash64:3028646c98c50e0c/3028646cacc50e0c/3028446c88c50e0c,https://drive.google.com/file/d/1R5ip5Dk8UiXpdL9Ch_1EkBva2Yu28QnK/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1L8GXcmRl1bwsGwHRoj9vPTDbzMB4jW8o,4_24 US_CC_EN_01-09  - IA - Story (INGLES) .mp4,1w6R5bQuNR8YckWn_UOR7sSOu2_UuzvoS,CC_US_EN_VID_AVAILABLE_LIMIT_PV_140.mp4,257e3a1010b7f187f17b5d004987dc0f7dfacc64fc265a74a689732028f2ab86,4a1dad6cdcdd7e7731da67bf97d3f3f5e306c64a5c03c04993b34db4e3e5ca2e,d14856262bbcf26a7f649543bbe92edb,5610930,True,True,True,PERSON,PV,AVAILABLE_LIMIT,140,AVAILABLE LIMIT,dhash64:106064e9c0963426/30606ce9d1163426/70686ce9d0163426,https://drive.google.com/file/d/1w6R5bQuNR8YckWn_UOR7sSOu2_UuzvoS/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1VyXBZK9Gg-DWw1m2_FbSAdDiL8eyB343,6_25 US_CC_EN_01-09  - IA - Story (INGLES) .mp4,1VhLMmY21yH0Yr12hqlZ4QJT17AM7gQoB,CC_US_EN_VID_AVAILABLE_LIMIT_PV_141.mp4,8c8335ab3929862329f8522e7b6f1a30554e78190ace8a70b3f07e74b491b509,ea015972a73142b889c7079e043fbfa0d93eb2240880b8278cc1d3a8f82533ef,944cc289f5f3df406d435f6b8b347974,5931422,True,True,True,PERSON,PV,AVAILABLE_LIMIT,141,AVAILABLE LIMIT,dhash64:336365e80c06031f/736365e84c06031f/636365ec4c060b1f,https://drive.google.com/file/d/1VhLMmY21yH0Yr12hqlZ4QJT17AM7gQoB/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1EaCzB3oOudDnrGCnlD4gMtA5zMxRphTh,7_14 US_CC_EN_01-09  - IA - Story (INGLES) .mp4,1cvwIAlT9pDYlmQNNxinwekH7YbHsl19s,CC_US_EN_VID_AVAILABLE_LIMIT_PV_142.mp4,cdabd28feb0b9c875a0e009a9077e9d0543f98f90a4c7af8931ff02dd9273b3c,4fdf0b19ddcf0182d59d74fe7375174fa8bda81d9186955e50b485ffce316150,004dd039919266ccc4577411f1295761,6825604,True,True,True,PERSON,PV,AVAILABLE_LIMIT,142,AVAILABLE LIMIT,dhash64:7866664468074e1c/786246c468074b0c/f06244c468474b06,https://drive.google.com/file/d/1cvwIAlT9pDYlmQNNxinwekH7YbHsl19s/view?usp=drivesdk
