index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,product_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1E26YmrG__IOirM1tOHAyfVX_-UzPN3-u,1_243 US_SHEIN_EN_15-09 - PIJAMAS (INGLES) .mp4,1qKiX-4P5CvvwQmAyS984--02tCFsaleD,SHEIN_US_EN_VID_SHEIN_SLEEPWEAR_FOR_FREE_PV_001.mp4,8b32a5fe9055f45499f48fdd887f6d0b4b390261956e2c60d736d0182ead012e,63751e1529bdb0dbc7f67a577593c895210a8b52b95a324d9db8fc357a9877a9,04bcc12571266907ccc255b76d62818d,6111271,True,True,True,SLEEPWEAR,PERSON,PV,SHEIN_SLEEPWEAR_FOR_FREE,001,SHEIN SLEEPWEAR FOR FREE,dhash64:c3f375f470b92317/0fe763e18537a7cf/0fe763e0e4be2f3f,https://drive.google.com/file/d/1qKiX-4P5CvvwQmAyS984--02tCFsaleD/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1efSi56eQHzox36t1XiIX44Yst26bojUq,1_252 US_SHEIN_EN_15-09 - SAPATO (INGLES) .mp4,1IDSioTefoTei-BBthkA_fqqIy1uFzju5,SHEIN_US_EN_VID_FREE_SHEIN_SHOES_PV_001.mp4,eabbdd4a02aba5830e0683e04e36bd13515c3effbe1151057d95532a8f0b66d3,22e6e9de9dad49b7364bdebe82d96849736aa4b529137de0bc6e1d0863a8d432,314c55cbc2c2cc939a65d9229b797657,5666245,True,True,True,SHOES,PERSON,PV,FREE_SHEIN_SHOES,001,FREE SHEIN SHOES,dhash64:0f0be0ec2e2fc91f/03a1e9f326798a97/2f0316f6e3e5eee7,https://drive.google.com/file/d/1IDSioTefoTei-BBthkA_fqqIy1uFzju5/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1EZ8_4decyNU3u2zZOb_L4ubuICIRxvWn,2_241 US_SHEIN_EN_15-09 - PIJAMAS (INGLES) .mp4,1iN1jgFq-3iUm0bI7aiROin-xfapHCAfO,SHEIN_US_EN_VID_SHEIN_SLEEPWEAR_FOR_FREE_PV_002.mp4,af51bc2cfe1d6b4ebc3a09663f8410fd6344be8d6ea6055ebf346893eba044ae,8b1c69ff2569c0d089ff421d255e014a622bf559ac267b2e6e02687e92c61525,cdf65870aa3ae88af13473668241833b,6387078,True,True,True,SLEEPWEAR,PERSON,PV,SHEIN_SLEEPWEAR_FOR_FREE,002,SHEIN SLEEPWEAR FOR FREE,dhash64:83ccbef8b099b3f1/83c184cce297fcfe/3d3fb3e970cd8e37,https://drive.google.com/file/d/1iN1jgFq-3iUm0bI7aiROin-xfapHCAfO/view?usp=drivesdk
4,01_READY,UNIQUE_READY,15M5cX15DFQ6bXzFgfiZTOuSQ52e-pJIb,2_249 US_SHEIN_EN_15-09 - SAPATO (INGLES) .mp4,1bEy-tjXWcEnmalo7qU-WYYhZVQbOO5Ev,SHEIN_US_EN_VID_FREE_SHEIN_SHOES_PV_002.mp4,3ddf3cbd797c342c6e726e74163997a443f9c63c3c2bee481a0a10f4f39823da,38684d24809afddce671342eb11b473dfd9dd0fb89b13d83cf97b9374a43285b,071f094c7a7cec880a8c4a49d52fc59c,6150374,True,True,True,SHOES,PERSON,PV,FREE_SHEIN_SHOES,002,FREE SHEIN SHOES,dhash64:931770ec5c5e0f38/807036ee3e1c4f8f/03166eec611669f0,https://drive.google.com/file/d/1bEy-tjXWcEnmalo7qU-WYYhZVQbOO5Ev/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1SRWtJVQslWgDP9eu_oPZ0btMb6waXO5x,3_244 US_SHEIN_EN_15-09 - PIJAMAS (INGLES) .mp4,1MIGWGoEbIftF1akjnmTqz3akLFwucy3A,SHEIN_US_EN_VID_SHEIN_SLEEPWEAR_FOR_FREE_PV_003.mp4,0f99f8e3c0d3f5a40413652fe7664908bfcaa362e74abcf46f60bfa8bcb06566,5c1d9b72726cc4e0a7ef4d80a048e25b961fd2da502bd8c89733ca4a75e41a14,5dac18885a218ff9ccaa336006de2f81,7514377,True,True,True,SLEEPWEAR,PERSON,PV,SHEIN_SLEEPWEAR_FOR_FREE,003,SHEIN SLEEPWEAR FOR FREE,dhash64:30038fbe6c1cf47c/f79f9b5be1b5b763/ef3f9b9be1153763,https://drive.google.com/file/d/1MIGWGoEbIftF1akjnmTqz3akLFwucy3A/view?usp=drivesdk
6,01_READY,UNIQUE_READY,11jJU6lhlmhf1qX-I5o0HyTlreJvYDz4I,3_246 US_SHEIN_EN_15-09 - SAPATO (INGLES) .mp4,1iSLwwgFZA-9alNIM7IM28weHhqJ9Thu0,SHEIN_US_EN_VID_FREE_SHEIN_SHOES_PV_003.mp4,d6919033d525dee11aa157fe4ed43e228f2102ba76900c4a0c7eab4d3821497f,058064c49fe5e9589c126e30a99707665f367a1cbaf5b677524f189e9366307a,a248d4cc909c06148a118c874c7442ce,5445502,True,True,True,SHOES,PERSON,PV,FREE_SHEIN_SHOES,003,FREE SHEIN SHOES,dhash64:0b0735346c6ddfb0/c1d3d16868b4f7cf/0354fcfaf798f3ee,https://drive.google.com/file/d/1iSLwwgFZA-9alNIM7IM28weHhqJ9Thu0/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1rfi__Jprn0DxckP_oMdWVyGrzWPbFKAh,4_242 US_SHEIN_EN_15-09 - PIJAMAS (INGLES) .mp4,1P8uG7-TQ9aB8FD-IjgOev4yE8EjaGjf3,SHEIN_US_EN_VID_SHEIN_SLEEPWEAR_FOR_FREE_PV_004.mp4,f0df27df7f73e459a43cdf922ef1e8792740e30cdb24dc851262dd5fc74a1596,e1bca3c935624a80c1f83b7b244b574948249ca7d3ce9fbfbc902aeb2c416bf1,e1683144420f52fd9e52ffe8c6440449,7355911,True,True,True,SLEEPWEAR,PERSON,PV,SHEIN_SLEEPWEAR_FOR_FREE,004,SHEIN SLEEPWEAR FOR FREE,dhash64:f7cd9694008392c0/fbe76fba68f8774e/3f1573f1e316379d,https://drive.google.com/file/d/1P8uG7-TQ9aB8FD-IjgOev4yE8EjaGjf3/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1lBSJijwHXnkKSxuSON9pdSPoQ23x-ml-,4_248 US_SHEIN_EN_15-09 - SAPATO (INGLES) .mp4,1B43QCk3Ut684nNiYhTTz1pm9DdxC7fVT,SHEIN_US_EN_VID_FREE_SHEIN_SHOES_PV_004.mp4,ec5c6b01ace45c45b03006c41c941299679132d367728e0340b5f9afd8317356,f6d2db53d825be78f17240260ce2208a4dff13d544e2da123a9befa85fdd21e3,0207e640170b6b7316434f5ad11658bb,5622308,True,True,True,SHOES,PERSON,PV,FREE_SHEIN_SHOES,004,FREE SHEIN SHOES,dhash64:cf8eb83e3dfcffff/e7effcf0cce00787/63c36afc89c6fcff,https://drive.google.com/file/d/1B43QCk3Ut684nNiYhTTz1pm9DdxC7fVT/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1GLbIoonNxkSJ2bQ8XtlkzRHNOw5EuOY4,5_232 US_SHEIN_EN_15-09 - CONJUNTOS (INGLES) .mp4,1TpJSFL5ZeOs9FkFCkCq2F2PqO8Ufvn15,SHEIN_US_EN_VID_FREE_SHEIN_SETS_PV_001.mp4,b471473cad644685d80d59c9fd22f3fb01d7fe18b6c7c11fd57958eafb53e64d,6342ed84ef6598c9a34274d6bd60d5bbe7af0c2d2c5d0d02789aaf4810360f64,9a449ee1620c5d20dced21d8d237fb68,6274468,True,True,True,CLOTHING_SETS,PERSON,PV,FREE_SHEIN_SETS,001,FREE SHEIN SETS,dhash64:891f78b23be9f0ff/a763f2e6d0e8f0f3/0fba9b8cfb69bbff,https://drive.google.com/file/d/1TpJSFL5ZeOs9FkFCkCq2F2PqO8Ufvn15/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1w2kf5DtoRZ1ukd1ODsQT-wQEon_lHnqx,5_250 US_SHEIN_EN_15-09 - SAPATO (INGLES) .mp4,1wlzHS1v2xXsYRYRheeHF0wZVeurVbx1o,SHEIN_US_EN_VID_FREE_SHEIN_SHOES_PV_005.mp4,fbb8d589fd9a36a3978a2bd9855322daf8cdfa4d0c7681ad8b12314625fe1ef8,5c9f11d961825c7dc4563e2e5d9d83477c68c9c3816e40d08fb8f392e87baec7,5bf5665f8fdd68cbf459a7badb23eb2c,5600030,True,True,True,SHOES,PERSON,PV,FREE_SHEIN_SHOES,005,FREE SHEIN SHOES,dhash64:83037c346cd9307c/014373e6ecef4f6f/83037874eefc94c7,https://drive.google.com/file/d/1wlzHS1v2xXsYRYRheeHF0wZVeurVbx1o/view?usp=drivesdk
