index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,vehicle_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1s7Xf4gNdcm9rDUYOgkbR3IjGJV3P0rU4,1_212  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1Np8vVskdVFXwk9c7h47pF6TNK_YZaou-,CAR_BR_BR_VID_SCORE_BAIXO_NV_012.mp4,0120cbb7070ab01bea593ef37db2ffdcb42763a0c2645f8d37507240e1436708,00016c259c7c50baf4d120f52b84bdc157a68f5ae4ff273fbdba4c13f33d8720,2ba70adb35d81926fbda077f20295b5b,10049699,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,012,APROVA NEGATIVADO; SEM ENTRADA; R$ 299/MÊS,dhash64:cc7e939b92b6fef1/340c0db43066efcf/623f19d9e4d6cc57,https://drive.google.com/file/d/1Np8vVskdVFXwk9c7h47pF6TNK_YZaou-/view?usp=drivesdk
2,01_READY,UNIQUE_READY,16Swkv6vDaOJtyC4Scuw6qzWMFCQCjhQF,2_214  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,19KpdVG7WwFRV9eCjlhY2edOmdkgv9aOY,CAR_BR_BR_VID_SCORE_BAIXO_NV_013.mp4,0efdbe4c8c26e679893ec42fdb2d75d387b371947ea60a30c66c2e3e204ddc1d,d458bad74f9e2e2e4c4bc6c35ad9e3660170c0a3573bf1c8235886de60953805,6caa1df03617f75fc484a3324a4300e8,9204896,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,013,APROVA NEGATIVADO; PARCELAS DE R$ 299,dhash64:4c4c3c3afc3e0f61/06dedb3e382063e4/cc4c3825f0fc3cc6,https://drive.google.com/file/d/19KpdVG7WwFRV9eCjlhY2edOmdkgv9aOY/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1LuPdp7CqAqUXMgpq_pvucgb84XqqPB9x,3_218  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1Bz6QJq_yN4GOtCdwITmeiig6pAblYOLA,CAR_BR_BR_VID_SCORE_BAIXO_NV_014.mp4,5c7286d9fc771d107c4a1afea64c1151c32442663eb9824fb82e0e6afbcf0ac4,740a0cf395219106d73d9cb8238ee09eee67be288c9a54c9d0ace724c7416aa8,2c3603c61ff01b5abad56bcefc064ca8,9396161,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,014,APROVA NEGATIVADO; PARCELAS DE R$ 299,dhash64:818b809c7bf8c016/85a17cfb7ad7eaa2/888f809e5faacc56,https://drive.google.com/file/d/1Bz6QJq_yN4GOtCdwITmeiig6pAblYOLA/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1059BNbq1GecqC5cYVrVkuvyKTtwTPVOW,4_226  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1m3_wtzSW90A5lXLEXPntrONmQOZex1J5,CAR_BR_BR_VID_SEM_ENTRADA_NV_098.mp4,7e2d17cf0b831a97eb6950c432d134477e0749259ae22bc3dea7567f713ab385,dd9ae84894d9becf8371172b15eae5d4119b430774f31e79876cbaf3d462a7f9,e663b268916bc948739b9a61aa6667be,7673218,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,098,SEM ENTRADA; R$ 299/MÊS,dhash64:bf3f7f7cf9eb96de/be9ed5d953031846/bf7fe734b09ecef0,https://drive.google.com/file/d/1m3_wtzSW90A5lXLEXPntrONmQOZex1J5/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1oXhFvNLOV7d6NdqIAoLf9WZHJRVo6-z1,5_224  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1ny6as-ukysbod_WnYDXnZVV9vaK5wFoL,CAR_BR_BR_VID_SEM_ENTRADA_NV_099.mp4,bf6b49817e0a9f780ba85c2a5e1015900a4342a5c4d5a73239cde654eeeda155,db18ef2eef19c70cadd40c9ae722e9acb40542fe2c042252c275e20e81410d10,a707036a33f4037653efddc3aa524d7d,6833570,True,True,True,CARRO,NO_PERSON,NV,SEM_ENTRADA,099,SEM ENTRADA; R$ 349/MÊS,dhash64:20ece1e3173ce1c3/38f064f29eccfdc3/032161240360200a,https://drive.google.com/file/d/1ny6as-ukysbod_WnYDXnZVV9vaK5wFoL/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1GdUz5qqDNU_wkr0G2TYSZ0sYy-e89pys,6_213  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1wIW4yQdVrGaFkyAUA3ktQPDN3hy2hIts,CAR_BR_BR_VID_SCORE_BAIXO_NV_015.mp4,cb5f0b85c52f47776d79f878515d3d9ec867dd0d3781ea4725021f193c98a432,1f7295c84c746c8e1e02964cac72f7f95189548396638f009d1f5660bc38187a,ccf526e7108d08d8fd0dd235f18cad68,9185916,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,015,APROVA NEGATIVADO; PARCELAS DE R$ 299,dhash64:ae0e8e3870d4c467/0e0f0c5a797676bd/0e0e1e98d87af420,https://drive.google.com/file/d/1wIW4yQdVrGaFkyAUA3ktQPDN3hy2hIts/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1Yw5VBlel34tOWOdhgmfHn1V3oCVwK1Dp,7_217  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,18ChtNWn8SsHBVrdq_d73b0ZJS3XDNqxk,CAR_BR_BR_VID_SCORE_BAIXO_NV_016.mp4,8a8281aaf8397ceca769876194901b81eee356c3376acffb035967e2a22ada81,1f4635a4309237a381454c7ef3d80002e7d289c48d28749c6bcbf9178ece6f26,48a198057c069660f9e3f1768096fc18,9594046,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,016,APROVA NEGATIVADO; PARCELAS DE R$ 299,dhash64:6404082b2b60c042/5810ece1c980a480/6404082a2b28d050,https://drive.google.com/file/d/18ChtNWn8SsHBVrdq_d73b0ZJS3XDNqxk/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1l0QHDrH5A_dn0c0x_-NmANMKCdKQg5aS,8_216  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1z5PFwDEg5BUaX7tznvkQXeV8aJsrpz9H,CAR_BR_BR_VID_SCORE_BAIXO_NV_017.mp4,928f8b0fdd2dc9eaa72984cd1613e8c853717e4962b3eba0ca7f28226df43467,69d0ae419b2b8e6be7105dd787a3bc643a3aa94a3c00626854cb7dee83b03527,b2c4bf2e17158883d634c85d3fd0a59e,9537014,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,017,APROVA NEGATIVADO; PARCELAS DE R$ 299,dhash64:7425a6bcbcf4f89d/f1584cb1e9c6b688/88f29b9ae8ecfc23,https://drive.google.com/file/d/1z5PFwDEg5BUaX7tznvkQXeV8aJsrpz9H/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1_7J_PMma30I7psEjHuoQNeOa3rC4u0Ly,9_211  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1jBMt79awOBMJhWPxU4Gmyf5aItD9u7Op,CAR_BR_BR_VID_SCORE_BAIXO_NV_018.mp4,084765066b98fe3018ef2a305f34240570bb56de37f14f39b54dd9f2df146781,867dfa48ef50747a229e2cf5c412db0f8140fd20f5bd0b332a22b41969c13e2c,bfd9984bd2fc6f6311854c87faa28d00,9609637,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,018,APROVA NEGATIVADO; SEM ENTRADA; R$ 299/MÊS,dhash64:c31c0933cbccf002/82d26672608d9030/c39c892391fcf024,https://drive.google.com/file/d/1jBMt79awOBMJhWPxU4Gmyf5aItD9u7Op/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1RuhchzBuoDZphv6wChSv_xqB8i2YJXGT,10_208  BR_CAR__BR_31-08 - IA - Story (BRASIL).mp4,1QDXeADxjE8KbZMgT5rx_FZpbAgtOYi0S,CAR_BR_BR_VID_SCORE_BAIXO_NV_019.mp4,a92ba5d75716b4141e1daf127d4d14716a2b769bfb39fdbadab0a6de041fe605,ee6c5ac639a9647571f31444f442593f8f7ae701832cdfa00c67ef19aebe4c0b,da2338a85458343b36fad3c564b2afbe,9259314,True,True,True,CARRO,NO_PERSON,NV,SCORE_BAIXO,019,APROVA NEGATIVADO; SEM ENTRADA; R$ 299/MÊS,dhash64:b9200831418fcc60/b01d4c6c309c8830/d89018339fdce8f2,https://drive.google.com/file/d/1QDXeADxjE8KbZMgT5rx_FZpbAgtOYi0S/view?usp=drivesdk
