index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,product_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1gafKtWLX66BG4SzgKmdIAqntVZxF667N,1_172 US_SHEIN_EN_11-09 - LIQUIDIFICADOR (INGLES) .mp4,11GK1BIXG5mNts_tHTs83147mi0xAUzh4,SHEIN_US_EN_VID_FREE_PORTABLE_BLENDER_PV_001.mp4,a507510138788f8ce0439c42d3bdc0b26788ed8ecdbba8b3d8adf6a023736952,8bfb96b63d17896db5c4569f400e29a15e322a90d7315f1a862220a44bea7cda,b01b35b2ecec855a86d4b327f5012bb3,5256779,True,True,True,PORTABLE_BLENDER,PERSON,PV,FREE_PORTABLE_BLENDER,001,FREE PORTABLE BLENDER,dhash64:717274363a1df978/3cdf5f6e6fdddcc5/efb7b1ac291192b2,https://drive.google.com/file/d/11GK1BIXG5mNts_tHTs83147mi0xAUzh4/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1G9MdMESOpb7iwW05Nbucq4JKjevyGEMw,1_180 US_SHEIN_EN_11-09 - TRIPE CELULAR  (INGLES) .mp4,1PV4iIZopExueEzJHjKkPnN7ZCSVZqJSL,SHEIN_US_EN_VID_FREE_PHONE_TRIPOD_PV_001.mp4,8b10d38b61d90b2bb5c13b53aa97ce773445673bf0786fb3d84cd48e7b82c474,9aaa7e4140c881abecd4bf46599a5f42ff0740c1614127dcfb4a6f66d83727a3,c11b38609eb28569f666ce520a8c17ea,5384661,True,True,True,PHONE_TRIPOD,PERSON,PV,FREE_PHONE_TRIPOD,001,FREE PHONE TRIPOD,dhash64:400999d8c670d0c2/cddfc74f72263ede/3830313138307068,https://drive.google.com/file/d/1PV4iIZopExueEzJHjKkPnN7ZCSVZqJSL/view?usp=drivesdk
3,01_READY,UNIQUE_READY,11TNYnBJVb9whCP6OHPgzmNmzOP2y7E35,2_159 US_SHEIN_EN_11-09 - ESCOVA ELETRICA (INGLES) .mp4,1M26QVcNMFhW4uQAE4d0cCRu2hefhDKpL,SHEIN_US_EN_VID_FREE_ELECTRIC_TOOTHBRUSH_PV_001.mp4,2b5b1156fb6c10858d3aa54907f54758e6f6857c64ed883a972de312673d4acd,4ae508bbf37a634d0a2b380e41d3263526178e534e2fa6028e4398e3fc2aa2a6,58fe1ab584f56cb03cc3492cb276f3a8,4646486,True,True,True,ELECTRIC_TOOTHBRUSH,PERSON,PV,FREE_ELECTRIC_TOOTHBRUSH,001,FREE ELECTRIC TOOTHBRUSH,dhash64:c2c24fc1e467e1f0/c88808880c065809/b8b8b2b6f4a6d787,https://drive.google.com/file/d/1M26QVcNMFhW4uQAE4d0cCRu2hefhDKpL/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1jE_KKisOV5pHImcKYdemoi4gxXfPvhrx,2_184 US_SHEIN_EN_11-09 - TRIPE CELULAR  (INGLES) .mp4,1wq2Zn8ai2wr4zRKD2SwwiA2y_6btfqs_,SHEIN_US_EN_VID_FREE_PHONE_TRIPOD_PV_002.mp4,ac1e6e1a6791dcf4e5721b583f32dd685398466c0c57e68b43ff70b709cef8da,f8b3214266422c9cfe1de84e5e98194d182bddcca4e218ab41033dce70dd716b,702f4c9fd17ff3eeb112427877c9d824,3988335,True,True,True,PHONE_TRIPOD,PERSON,PV,FREE_PHONE_TRIPOD,002,FREE PHONE TRIPOD,dhash64:cc8fe6fbe1e3a326/33333333170bf298/33333337174bd032,https://drive.google.com/file/d/1wq2Zn8ai2wr4zRKD2SwwiA2y_6btfqs_/view?usp=drivesdk
5,01_READY,UNIQUE_READY,14njknJMhWcV8oQkq6O2gahCa0Pou2--O,3_166 US_SHEIN_EN_11-09 - LUMINARIA (INGLES) .mp4,1i22wfCi5BfBBdF17-4VjZqbtBioHnaHX,SHEIN_US_EN_VID_FREE_DESK_LAMP_PV_001.mp4,4afda0e5a960927afbc4ea61cb39fca9bd956dccb687d7165c59bded0b9d393b,33bcfc13da985dc8d4ba8a4f09286558e3039505adf1cf31dc71ae0438b53e4e,1f5b02b91e23e09e4a0d69fd46d691bb,4431439,True,True,True,DESK_LAMP,PERSON,PV,FREE_DESK_LAMP,001,FREE DESK LAMP,dhash64:000181864f4fc143/41210f000f978981/818783810113b33f,https://drive.google.com/file/d/1i22wfCi5BfBBdF17-4VjZqbtBioHnaHX/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1KZL6HW3ujxF_7iT6sn11oVEk3DKPXPOT,3_182 US_SHEIN_EN_11-09 - TRIPE CELULAR  (INGLES) .mp4,1iM2Gc6s0jbG8ugqCjTTx_U-2fM8mQm0l,SHEIN_US_EN_VID_FREE_PHONE_TRIPOD_PV_003.mp4,e92bfa31137348a62696a140875a1d7c92f9c3d2639567b6cf1cd3c6637dd782,741223151f49f4fe0a87e1a1b46bb2c16cfcfb310076cf73dab77e1b9793544c,23d4801f2a47196b5bbf6e1ebaa69417,4539994,True,True,True,PHONE_TRIPOD,PERSON,PV,FREE_PHONE_TRIPOD,003,FREE PHONE TRIPOD,dhash64:e0e8e861602c0843/604625397c48c387/f57333f13432109a,https://drive.google.com/file/d/1iM2Gc6s0jbG8ugqCjTTx_U-2fM8mQm0l/view?usp=drivesdk
7,01_READY,UNIQUE_READY,18w8uOU6CKEdxGKlLNVxFEcrUZ5w4MIwM,4_168 US_SHEIN_EN_11-09 - LIQUIDIFICADOR (INGLES) .mp4,1-4b9gJ_3_czZGTCNaYbtA8rU5PxV1OYt,SHEIN_US_EN_VID_FREE_PORTABLE_BLENDER_PV_002.mp4,50e678ae2be15a0374b61d09f4ad4e9fad42121fed3592856407a698e3f7ced6,a3057f8d9617008d9832d60c467d7283e83ef1479b8c975ac62f90826e3422da,f7c9da76753bf96f3e70bca25a3cbc1b,5723891,True,True,True,PORTABLE_BLENDER,PERSON,PV,FREE_PORTABLE_BLENDER,002,FREE PORTABLE BLENDER,dhash64:71a1859597057e76/8283c391111858fb/ff99d9f9391e9ee9,https://drive.google.com/file/d/1-4b9gJ_3_czZGTCNaYbtA8rU5PxV1OYt/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1KmTk92WldIcJ1lR1xUSFCLh-NEWHzjWw,4_174 US_SHEIN_EN_11-09 - LIQUIDIFICADOR (INGLES) .mp4,1pyW6B_gA1hQ7NopPYQ0jacplmDB-n1pP,SHEIN_US_EN_VID_FREE_PORTABLE_BLENDER_PV_003.mp4,4bfc096b2c7517939c1ad1d0feeaab1f05685cfd2325260926f87a8a638f97bb,ad98b97e1d5670c0ba9a8f4f59f5c70dc7b6c9fb45f1287635fb193b90954117,bf22e46915dc20f6042fd04c12ef1dcd,5798329,True,True,True,PORTABLE_BLENDER,PERSON,PV,FREE_PORTABLE_BLENDER,003,FREE PORTABLE BLENDER,dhash64:3433373f4b39bb3b/335f3afc1c3db67f/ffbbb969719ade79,https://drive.google.com/file/d/1pyW6B_gA1hQ7NopPYQ0jacplmDB-n1pP/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1-r9bGDb_eeO8y3VqTem2Se8XyBfSInXw,5_171 US_SHEIN_EN_11-09 - LIQUIDIFICADOR (INGLES) .mp4,1TRJyU0Hrp5nqqCHkhq0JNFhDGAR0rOjo,SHEIN_US_EN_VID_FREE_PORTABLE_BLENDER_PV_004.mp4,802a123c272e1aa9d83c2a54cdbdcbcfe7a7ef318a378007feeef793ab495362,7c5be736d1fbf381b5449aae7889ff29a46ea2943fa794503e57d82669993e63,71a3aed465faecc35f32c2d666e15cf3,5654303,True,True,True,PORTABLE_BLENDER,PERSON,PV,FREE_PORTABLE_BLENDER,004,FREE PORTABLE BLENDER,dhash64:ececcedfde13999f/0580111b0f49191e/fff97d4d719b9e9e,https://drive.google.com/file/d/1TRJyU0Hrp5nqqCHkhq0JNFhDGAR0rOjo/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1dj_Fm_S7DuCmVyrbKG6jKRv1iTayrn5D,5_178 US_SHEIN_EN_11-09 - TRIPE CELULAR  (INGLES) .mp4,13eYKN4OgP8wbRHeUotPo7kYHCbqyqJQo,SHEIN_US_EN_VID_FREE_PHONE_TRIPOD_PV_004.mp4,2c5215f356de74104e60eb9da69d2bb9ef8b884dedd5b6255c9bbd886bcd7b6e,148c40b1df7ba29532e38dedd46039d84ed0c93ce5607890e025b664256ee435,57d3abce6e0a84dfef10251700f1256c,4882816,True,True,True,PHONE_TRIPOD,PERSON,PV,FREE_PHONE_TRIPOD,004,FREE PHONE TRIPOD,dhash64:134fcc5cbc57e7cb/ba7ece5a63b73fdc/10323010303670f4,https://drive.google.com/file/d/13eYKN4OgP8wbRHeUotPo7kYHCbqyqJQo/view?usp=drivesdk
11,01_READY,UNIQUE_READY,1eOg7G2LxTkjH0e8SQyZ8McwztIZ6jW_7,6_155 US_SHEIN_EN_11-09 - ESCOVA ELETRICA (INGLES) .mp4,1vUxrcpxX_p7SKy5Inlh_NWlQDg4_oHr-,SHEIN_US_EN_VID_FREE_ELECTRIC_TOOTHBRUSH_PV_002.mp4,83cf36b3bc42fb3c2ef30bea981d8b228f85515d32f2947fabb90dab0a8db46d,40e3ad22679979aa3a19c1177a1edcc6f8859cc312026213f3d74fe492d285c2,22bc2b4b92c66151256edb4fd71418ea,4932816,True,True,True,ELECTRIC_TOOTHBRUSH,PERSON,PV,FREE_ELECTRIC_TOOTHBRUSH,002,FREE ELECTRIC TOOTHBRUSH,dhash64:a098cfe7c0e0f0fe/70c282e2cc860401/0008474745c4f073,https://drive.google.com/file/d/1vUxrcpxX_p7SKy5Inlh_NWlQDg4_oHr-/view?usp=drivesdk
12,01_READY,UNIQUE_READY,1fvbfSG3F0DRStSrITnWRo5-AmbTpwAtF,6_181 US_SHEIN_EN_11-09 - TRIPE CELULAR  (INGLES) .mp4,10zi7CzsQmgAZwQOZ8XnzyRPyNIYcZsCl,SHEIN_US_EN_VID_FREE_PHONE_TRIPOD_PV_005.mp4,91053e6c87cbd080bffb8fb48a3539bc9b367d09df5de0977039bb902698bcd9,0446a48403ffa757c2de590f4a978a949d58255572ef64cb71e3b722379dcea2,4917601f8309cee00f1126e710478fb4,4926071,True,True,True,PHONE_TRIPOD,PERSON,PV,FREE_PHONE_TRIPOD,005,FREE PHONE TRIPOD,dhash64:c8c8cec8a892380c/37c9d9d7f6f6cdfd/1e79591114701003,https://drive.google.com/file/d/10zi7CzsQmgAZwQOZ8XnzyRPyNIYcZsCl/view?usp=drivesdk
