index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,product_type,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1e0XVuxp62iqTmNk0oOiYx9FjiTAoCzvD,1_254 US_SHEIN_EN_18-09 - OCULOS (INGLES) .mp4,1I43zE4Zem7NHIU7UqOFb9xHeJ3bLX3hZ,SHEIN_US_EN_VID_FREE_SHEIN_GLASSES_PV_001.mp4,c41a7b6d14ceb56f7cedaedbcd299c7003553d805a65aefaaccffb28c13ae554,c7af21f129fa80a2ee01e63f0ac8034f782146e88a52d0ad7d1b66cd993c8a7b,ad1ec40aad7021fd5f280b9d1c0a0322,5844239,True,True,True,GLASSES,PERSON,PV,FREE_SHEIN_GLASSES,001,FREE SHEIN GLASSES,dhash64:f9fbe5f9e6fc3e83/bcf4e3599999878f/f3e3e3cca6776765,https://drive.google.com/file/d/1I43zE4Zem7NHIU7UqOFb9xHeJ3bLX3hZ/view?usp=drivesdk
2,01_READY,UNIQUE_READY,13FJWKGNVEpXucigc2tBokB_TCZgaYlPq,2_262 US_SHEIN_EN_18-09 - LOOK TREINO (INGLES) .mp4,1eGINxgAlzyGv3CntCEp1COAq9pJ8oGO9,SHEIN_US_EN_VID_SHEIN_WORKOUT_OUTFIT_FREE_PV_001.mp4,0c950b7368a22047e4034ee8b652abbb9850270f03393eadbf261b1b12bf352c,b247407e8043778f143b0f540abbe064927339ac19d99e331be0b627eb99645d,4faeda6f61e5ddfb720eba581c50d4c1,6563705,True,True,True,WORKOUT_OUTFIT,PERSON,PV,SHEIN_WORKOUT_OUTFIT_FREE,001,SHEIN WORKOUT OUTFIT FREE,dhash64:39f8603b3e888d87/fcf4e1a8c4b2c8ec/1bb9e0631b343c2d,https://drive.google.com/file/d/1eGINxgAlzyGv3CntCEp1COAq9pJ8oGO9/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1uj_3qawiZGi41i5uBciDyrxHZ-2wYIKM,3_270 US_SHEIN_EN_18-09 - CABIDE (INGLES) .mp4,1Ad_qsBdqg4kv_NB-l27termtnDYMfMYo,SHEIN_US_EN_VID_SHEIN_HANGER_FREE_PV_001.mp4,57f71ccec2a86d41b1be08f9ee41030937f789eb75abcb739971c8e065294e81,6a0d343dfb52d228ee056d4b2fe27698bd67883ab4fe8c7de64be6e94533d09b,318ccac9c78eb273a0863798f129ba42,6838626,True,True,True,CLOTHES_HANGER,PERSON,PV,SHEIN_HANGER_FREE,001,SHEIN HANGER FREE,dhash64:000003e3c30ebef8/7fcfe3787c6edcd8/1603797373dbc363,https://drive.google.com/file/d/1Ad_qsBdqg4kv_NB-l27termtnDYMfMYo/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1cBznLjFLrq0XhRbitWk2wn6xSNWVaOHE,4_265 US_SHEIN_EN_18-09 - LOOK TREINO (INGLES) .mp4,19_tDRe75ho5uoq3XXAgtONf3C9rqSPaR,SHEIN_US_EN_VID_SHEIN_WORKOUT_OUTFIT_FREE_PV_002.mp4,1582891cf25cf799a4cb554c0db5056d2d891a0c388bef831cc1f10a78c96800,b75ec2f6253c1813a60586b638a0a295a3f9cf8574049fe5c7dfccf94da1d28d,3d4fabf990cfdcf664b515fbdc3782ee,6203206,True,True,True,WORKOUT_OUTFIT,PERSON,PV,SHEIN_WORKOUT_OUTFIT_FREE,002,SHEIN WORKOUT OUTFIT FREE,dhash64:f0fcfe9edc6cf8ed/0c72eefdddeeb35c/f0d179f474cfe0fc,https://drive.google.com/file/d/19_tDRe75ho5uoq3XXAgtONf3C9rqSPaR/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1bn1AC5nT84hJqdbdC8omAiw517C0XT1r,5_271 US_SHEIN_EN_18-09 - CABIDE (INGLES) .mp4,1tbk2dY_FQZjJO37Xm6-_YEjpjXiZcuBU,SHEIN_US_EN_VID_SHEIN_HANGER_FREE_PV_002.mp4,6bb87552038e4057cab721c08868e8f60b18e531a243cc7ea3c2c3b39fe703be,2e359a66ee0b9af66ed2f658e3a134ed9da7931b384ba8fad28ca0eda3d0e2e5,cf65042a68951703a6349471ec8a5c64,6019050,True,True,True,CLOTHES_HANGER,PERSON,PV,SHEIN_HANGER_FREE,002,SHEIN HANGER FREE,dhash64:6070706ecb067672/7f171f22222224ed/f733964e29353565,https://drive.google.com/file/d/1tbk2dY_FQZjJO37Xm6-_YEjpjXiZcuBU/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1OpVoMxLmen9pMXsoB8Qf2J7bEXRVu-GP,6_267 US_SHEIN_EN_18-09 - LOOK TREINO (INGLES) .mp4,1PtdQnFB-mrQRsbBQrSbY_P9vIPeTw4t3,SHEIN_US_EN_VID_SHEIN_WORKOUT_OUTFIT_FREE_PV_003.mp4,d311b9798ba6977593ccc3516e7046bbccdb0656fd91680b1d6c808d25d13c11,df2306e8cf27c47ee2443573803aa5e0208bf4425deb6ab6e527fad6e636e463,d6a0fed25855dec12bf4870a44fd978b,6471102,True,True,True,WORKOUT_OUTFIT,PERSON,PV,SHEIN_WORKOUT_OUTFIT_FREE,003,SHEIN WORKOUT OUTFIT FREE,dhash64:cff091dd96323eff/6977474f4e4f6fcc/2261b133c6c19c8f,https://drive.google.com/file/d/1PtdQnFB-mrQRsbBQrSbY_P9vIPeTw4t3/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1kujRdG6LB5wreTH7xw7qEcji92EfTObs,7_273 US_SHEIN_EN_18-09 - CABIDE (INGLES) .mp4,1LqpFyf8yrjiB83qaclELEOX0joTie3Nf,SHEIN_US_EN_VID_SHEIN_HANGER_FREE_PV_003.mp4,ea4df6a8f228952f398d792683ad7429afb899e93145a7b0f45decec9d958ea8,ddfa0118d44962832fb9d692dda6d879f5b7d5e1f31e06dd4f091ff1a8067162,8e6fb532ee872ace0ea6a89fee3ae53b,5964083,True,True,True,CLOTHES_HANGER,PERSON,PV,SHEIN_HANGER_FREE,003,SHEIN HANGER FREE,dhash64:ba1fc9cbe1e2fe3c/17b6939393b3b6b6/093c3a595e7e3e1d,https://drive.google.com/file/d/1LqpFyf8yrjiB83qaclELEOX0joTie3Nf/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1yfY8ftyWWlDSNvckYjByKVMsJyogynAx,8_264 US_SHEIN_EN_18-09 - LOOK TREINO (INGLES) .mp4,1QxuZqeAREWgrZSVvIitPfQFAcCAeH3yx,SHEIN_US_EN_VID_SHEIN_WORKOUT_OUTFIT_FREE_PV_004.mp4,c9707494f8502de0121ca136fabace6cec28bc1edc27734c918fb5178682b58e,d71558d314fec4365ea4c798dfbd84a0a0979c01d3a72558763b16a5f654d42e,8b09a3652de80fe8392771bf86a8a103,5815473,True,True,True,WORKOUT_OUTFIT,PERSON,PV,SHEIN_WORKOUT_OUTFIT_FREE,004,SHEIN WORKOUT OUTFIT FREE,dhash64:23670d4f11158def/22333378f4fcd0e3/b371f0aab7ece0c1,https://drive.google.com/file/d/1QxuZqeAREWgrZSVvIitPfQFAcCAeH3yx/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1sJsdRjF5bsPZU6lU7gB9xGWjCgph7-DA,9_260 US_SHEIN_EN_18-09 - OCULOS (INGLES) .mp4,17MEmqOB8QdWguIVt7dELsI31hOrFvI43,SHEIN_US_EN_VID_FREE_SHEIN_GLASSES_PV_002.mp4,4b1f3fb9cd0411584fd39f71368f4da94da57e7b9b1f62dfd3fb84e181bdb888,5dcbfa136b019a890aa4699f31700457b249bae41893021a719b6dca25be23aa,927045cc97545b31b7d9bc1c824bc293,4736340,True,True,True,GLASSES,PERSON,PV,FREE_SHEIN_GLASSES,002,FREE SHEIN GLASSES,dhash64:f0f0b37ef0f33fa0/f0e033fb031f3f9f/3ff8eacccc6eb02f,https://drive.google.com/file/d/17MEmqOB8QdWguIVt7dELsI31hOrFvI43/view?usp=drivesdk
10,01_READY,UNIQUE_READY,1gDsKHdUeNrxw4udnSOaYas_D1VrUp5Jg,10_253 US_SHEIN_EN_18-09 - OCULOS (INGLES) .mp4,1uXyIxKGeXfRkfCaP_NeRxM3xm3Iy6_ns,SHEIN_US_EN_VID_FREE_SHEIN_GLASSES_PV_003.mp4,574c5367a0e96163f61e72b77a25e6434223f52ffb8d01adc79e31c2c8ab04a3,920678f8dab5c777a252f21881b91ead20fe43146d97debabed0cb62091f76f6,80383f9b89097725a8304212966ee576,5767427,True,True,True,GLASSES,PERSON,PV,FREE_SHEIN_GLASSES,003,FREE SHEIN GLASSES,dhash64:c0ae7af0f8b081e0/8c69f8ec9e031c18/cd2968ccceddd867,https://drive.google.com/file/d/1uXyIxKGeXfRkfCaP_NeRxM3xm3Iy6_ns/view?usp=drivesdk
